#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 04 04 19 24 999 99.0 99.0 99.00 99.00 99.00 999 1023.0  24.6  24.3 999.0 99.0 99.00
2019 04 04 19 30 999 99.0 99.0 99.00 99.00 99.00 999 1023.0  24.1  24.3 999.0 99.0 99.00
2019 04 04 19 36 999 99.0 99.0 99.00 99.00 99.00 999 1023.0  24.8  24.3 999.0 99.0 99.00
2019 04 04 19 42  90  3.1  4.8 99.00 99.00 99.00 999 1022.9  24.6  24.3 999.0 99.0 99.00
2019 04 04 19 48  93  2.1  5.9 99.00 99.00 99.00 999 1022.9  24.9  24.3 999.0 99.0 99.00
2019 04 04 19 54  87  2.2  5.5 99.00 99.00 99.00 999 1022.9  24.5  24.4 999.0 99.0 99.00
2019 04 04 20 00  89  2.9  7.0 99.00 99.00 99.00 999 1022.8  24.1  24.4 999.0 99.0 99.00
2019 04 04 20 06  91  3.0  6.3 99.00 99.00 99.00 999 1022.8  24.3  24.4 999.0 99.0 99.00
2019 04 04 20 12 100  2.6  5.9 99.00 99.00 99.00 999 1022.8  25.1  24.4 999.0 99.0 99.00
2019 04 04 20 18 112  4.0  5.9 99.00 99.00 99.00 999 1022.8  25.0  24.4 999.0 99.0 99.00
2019 04 04 20 24 100  1.6  4.3 99.00 99.00 99.00 999 1022.7  24.9  24.4 999.0 99.0 99.00
2019 04 04 20 30 108  3.1  6.2 99.00 99.00 99.00 999 1022.7  25.1  24.5 999.0 99.0 99.00
2019 04 04 20 36 100  3.0  5.9 99.00 99.00 99.00 999 1022.7  25.2  24.5 999.0 99.0 99.00
2019 04 04 20 42 999 99.0 99.0 99.00 99.00 99.00 999 1022.6  25.2  24.5 999.0 99.0 99.00
2019 04 04 20 48 999 99.0 99.0 99.00 99.00 99.00 999 1022.6  25.2  24.5 999.0 99.0 99.00
2019 04 04 20 54 999 99.0 99.0 99.00 99.00 99.00 999 1022.6  25.0  24.5 999.0 99.0 99.00
2019 04 04 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.5  24.7  24.5 999.0 99.0 99.00
2019 04 04 21 06 999 99.0 99.0 99.00 99.00 99.00 999 1022.5  24.2  24.6 999.0 99.0 99.00
2019 04 04 21 12 999 99.0 99.0 99.00 99.00 99.00 999 1022.4  25.1  24.6 999.0 99.0 99.00
2019 04 04 21 18 999 99.0 99.0 99.00 99.00 99.00 999 1022.4  24.8  24.6 999.0 99.0 99.00
2019 04 04 21 24 999 99.0 99.0 99.00 99.00 99.00 999 1022.3  25.4  24.6 999.0 99.0 99.00
2019 04 04 21 30 999 99.0 99.0 99.00 99.00 99.00 999 1022.3  24.5  24.7 999.0 99.0 99.00
2019 04 04 21 36 999 99.0 99.0 99.00 99.00 99.00 999 1022.3  24.5  24.7 999.0 99.0 99.00
2019 04 04 21 42 999 99.0 99.0 99.00 99.00 99.00 999 1022.3  25.1  24.7 999.0 99.0 99.00
2019 04 04 21 48 999 99.0 99.0 99.00 99.00 99.00 999 1022.2  25.3  24.7 999.0 99.0 99.00
2019 04 04 21 54 999 99.0 99.0 99.00 99.00 99.00 999 1022.1  25.4  24.7 999.0 99.0 99.00
2019 04 04 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.0  25.4  24.7 999.0 99.0 99.00
2019 04 04 22 06 999 99.0 99.0 99.00 99.00 99.00 999 1021.9  24.6  24.8 999.0 99.0 99.00
2019 04 04 22 12 999 99.0 99.0 99.00 99.00 99.00 999 1021.9  25.2  24.8 999.0 99.0 99.00
2019 04 04 22 18 999 99.0 99.0 99.00 99.00 99.00 999 1021.8  24.3  24.8 999.0 99.0 99.00
2019 04 04 22 24 999 99.0 99.0 99.00 99.00 99.00 999 1021.7  24.8  24.8 999.0 99.0 99.00
2019 04 04 22 30 999 99.0 99.0 99.00 99.00 99.00 999 1021.6  24.4  24.8 999.0 99.0 99.00
2019 04 04 22 36 999 99.0 99.0 99.00 99.00 99.00 999 1021.6  25.0  24.8 999.0 99.0 99.00
2019 04 04 22 42  74  2.8  5.8 99.00 99.00 99.00 999 1021.5  24.9  24.8 999.0 99.0 99.00
2019 04 04 22 48 102  1.1  5.1 99.00 99.00 99.00 999 1021.4  24.9  24.8 999.0 99.0 99.00
2019 04 04 22 54 102  1.9  3.8 99.00 99.00 99.00 999 1021.3  25.4  24.9 999.0 99.0 99.00
2019 04 04 23 00 100  2.1  4.4 99.00 99.00 99.00 999 1021.2  25.8  24.9 999.0 99.0 99.00
2019 04 04 23 06 101  2.1  5.2 99.00 99.00 99.00 999 1021.1  25.9  24.9 999.0 99.0 99.00
2019 04 04 23 12  70  4.3  6.1 99.00 99.00 99.00 999 1021.0  24.6  24.9 999.0 99.0 99.00
2019 04 04 23 18  84  3.6  5.6 99.00 99.00 99.00 999 1020.9  24.4  24.9 999.0 99.0 99.00
2019 04 04 23 24  95  1.9  5.2 99.00 99.00 99.00 999 1020.7  25.0  24.9 999.0 99.0 99.00
2019 04 04 23 30  98  2.4  5.3 99.00 99.00 99.00 999 1020.6  25.1  24.9 999.0 99.0 99.00
2019 04 04 23 36  91  2.8  6.6 99.00 99.00 99.00 999 1020.5  25.1  24.9 999.0 99.0 99.00
2019 04 04 23 42 999 99.0 99.0 99.00 99.00 99.00 999 1020.5  25.9  24.9 999.0 99.0 99.00
2019 04 04 23 48 999 99.0 99.0 99.00 99.00 99.00 999 1020.5  25.5  24.9 999.0 99.0 99.00
2019 04 04 23 54 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  26.7  25.0 999.0 99.0 99.00
2019 04 05 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  25.0  25.0 999.0 99.0 99.00
2019 04 05 00 06 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  24.5  25.0 999.0 99.0 99.00
2019 04 05 00 12 999 99.0 99.0 99.00 99.00 99.00 999 1020.2  25.1  25.0 999.0 99.0 99.00
2019 04 05 00 18 999 99.0 99.0 99.00 99.00 99.00 999 1020.1  24.6  25.0 999.0 99.0 99.00
2019 04 05 00 24 999 99.0 99.0 99.00 99.00 99.00 999 1020.0  24.3  25.0 999.0 99.0 99.00
2019 04 05 00 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  24.8  25.0 999.0 99.0 99.00
2019 04 05 00 36 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  24.9  25.1 999.0 99.0 99.00
2019 04 05 00 42  81  3.5  5.5 99.00 99.00 99.00 999 1019.9  24.3  25.1 999.0 99.0 99.00
2019 04 05 00 48  84  1.4  5.0 99.00 99.00 99.00 999 1019.8  24.4  25.1 999.0 99.0 99.00
2019 04 05 00 54  89  1.7  4.4 99.00 99.00 99.00 999 1019.6  24.6  25.1 999.0 99.0 99.00
2019 04 05 01 00  93  1.6  4.6 99.00 99.00 99.00 999 1019.5  24.6  25.1 999.0 99.0 99.00
2019 04 05 01 06 100  1.9  3.6 99.00 99.00 99.00 999 1019.4  25.0  25.1 999.0 99.0 99.00
2019 04 05 01 12  96  1.6  3.6 99.00 99.00 99.00 999 1019.4  24.8  25.1 999.0 99.0 99.00
2019 04 05 01 18 102  3.2  5.6 99.00 99.00 99.00 999 1019.4  25.2  25.1 999.0 99.0 99.00
2019 04 05 01 24  88  1.4  4.6 99.00 99.00 99.00 999 1019.3  24.6  25.2 999.0 99.0 99.00
2019 04 05 01 30 102  2.0  4.4 99.00 99.00 99.00 999 1019.2  25.4  25.2 999.0 99.0 99.00
2019 04 05 01 36  90  1.4  4.0 99.00 99.00 99.00 999 1019.1  25.2  25.2 999.0 99.0 99.00
2019 04 05 01 42  87  1.7  3.7 99.00 99.00 99.00 999 1019.0  25.0  25.2 999.0 99.0 99.00
2019 04 05 01 48 106  1.9  4.5 99.00 99.00 99.00 999 1018.9  25.3  25.2 999.0 99.0 99.00
2019 04 05 01 54  90  1.5  4.6 99.00 99.00 99.00 999 1018.9  25.1  25.2 999.0 99.0 99.00
2019 04 05 02 00  81  2.6  4.4 99.00 99.00 99.00 999 1018.8  24.5  25.2 999.0 99.0 99.00
2019 04 05 02 06  96  1.8  3.5 99.00 99.00 99.00 999 1018.8  25.4  25.3 999.0 99.0 99.00
2019 04 05 02 12  95  1.5  3.2 99.00 99.00 99.00 999 1018.8  25.1  25.3 999.0 99.0 99.00
2019 04 05 02 18  85  3.1  5.9 99.00 99.00 99.00 999 1018.8  24.3  25.3 999.0 99.0 99.00
2019 04 05 02 24  98  1.3  3.9 99.00 99.00 99.00 999 1018.8  24.8  25.3 999.0 99.0 99.00
2019 04 05 02 30 102  2.6  4.2 99.00 99.00 99.00 999 1018.8  25.0  25.3 999.0 99.0 99.00
2019 04 05 02 36  86  2.1  4.8 99.00 99.00 99.00 999 1018.8  24.3  25.3 999.0 99.0 99.00
2019 04 05 02 42  77  3.4  4.6 99.00 99.00 99.00 999 1018.8  24.0  25.3 999.0 99.0 99.00
2019 04 05 02 48  72  2.4  4.3 99.00 99.00 99.00 999 1018.7  24.0  25.3 999.0 99.0 99.00
2019 04 05 02 54  72  2.4  3.6 99.00 99.00 99.00 999 1018.7  24.1  25.3 999.0 99.0 99.00
2019 04 05 03 00  88  1.8  4.3 99.00 99.00 99.00 999 1018.7  24.2  25.3 999.0 99.0 99.00
2019 04 05 03 06  76  3.3  4.4 99.00 99.00 99.00 999 1018.8  23.9  25.3 999.0 99.0 99.00
2019 04 05 03 12 100  1.2  4.0 99.00 99.00 99.00 999 1018.8  24.5  25.3 999.0 99.0 99.00
2019 04 05 03 18  96  1.3  3.5 99.00 99.00 99.00 999 1018.8  24.3  25.3 999.0 99.0 99.00
2019 04 05 03 24 102  2.4  3.7 99.00 99.00 99.00 999 1018.8  24.4  25.3 999.0 99.0 99.00
2019 04 05 03 30  82  2.5  4.9 99.00 99.00 99.00 999 1018.8  24.0  25.3 999.0 99.0 99.00
2019 04 05 03 36  95  1.4  3.7 99.00 99.00 99.00 999 1018.8  24.3  25.3 999.0 99.0 99.00
2019 04 05 03 42  95  1.8  3.9 99.00 99.00 99.00 999 1018.8  24.1  25.3 999.0 99.0 99.00
2019 04 05 03 48  97  1.2  3.2 99.00 99.00 99.00 999 1018.8  24.2  25.3 999.0 99.0 99.00
2019 04 05 03 54  95  1.1  4.0 99.00 99.00 99.00 999 1018.8  23.9  25.3 999.0 99.0 99.00
2019 04 05 04 00 100  1.9  3.8 99.00 99.00 99.00 999 1018.9  24.3  25.3 999.0 99.0 99.00
2019 04 05 04 06  85  2.0  4.6 99.00 99.00 99.00 999 1018.9  23.8  25.3 999.0 99.0 99.00
2019 04 05 04 12  85  2.9  5.1 99.00 99.00 99.00 999 1018.9  23.8  25.3 999.0 99.0 99.00
2019 04 05 04 18  97  1.1  4.2 99.00 99.00 99.00 999 1019.0  23.9  25.3 999.0 99.0 99.00
2019 04 05 04 24  87  2.2  4.2 99.00 99.00 99.00 999 1019.1  23.8  25.3 999.0 99.0 99.00
2019 04 05 04 30  90  1.6  3.7 99.00 99.00 99.00 999 1019.2  23.8  25.3 999.0 99.0 99.00
2019 04 05 04 36  84  2.5  4.6 99.00 99.00 99.00 999 1019.3  23.7  25.3 999.0 99.0 99.00
2019 04 05 04 42 999 99.0 99.0 99.00 99.00 99.00 999 1019.4  23.8  25.3 999.0 99.0 99.00
2019 04 05 04 48 999 99.0 99.0 99.00 99.00 99.00 999 1019.4  23.7  25.3 999.0 99.0 99.00
2019 04 05 04 54 999 99.0 99.0 99.00 99.00 99.00 999 1019.5  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.5  23.8  25.3 999.0 99.0 99.00
2019 04 05 05 06 999 99.0 99.0 99.00 99.00 99.00 999 1019.5  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 12 999 99.0 99.0 99.00 99.00 99.00 999 1019.6  23.6  25.3 999.0 99.0 99.00
2019 04 05 05 18 999 99.0 99.0 99.00 99.00 99.00 999 1019.6  23.8  25.3 999.0 99.0 99.00
2019 04 05 05 24 999 99.0 99.0 99.00 99.00 99.00 999 1019.6  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.7  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 36 999 99.0 99.0 99.00 99.00 99.00 999 1019.7  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 42  82  2.0  3.6 99.00 99.00 99.00 999 1019.7  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 48  84  2.1  4.2 99.00 99.00 99.00 999 1019.8  23.7  25.3 999.0 99.0 99.00
2019 04 05 05 54  99  1.8  3.1 99.00 99.00 99.00 999 1019.7  23.8  25.3 999.0 99.0 99.00
2019 04 05 06 00  94  1.4  3.9 99.00 99.00 99.00 999 1019.8  23.8  25.3 999.0 99.0 99.00
2019 04 05 06 06  89  2.4  4.0 99.00 99.00 99.00 999 1019.8  23.7  25.3 999.0 99.0 99.00
2019 04 05 06 12  93  1.8  5.1 99.00 99.00 99.00 999 1019.7  23.7  25.3 999.0 99.0 99.00
2019 04 05 06 18  99  1.5  3.2 99.00 99.00 99.00 999 1019.8  23.6  25.3 999.0 99.0 99.00
2019 04 05 06 24  93  1.9  3.4 99.00 99.00 99.00 999 1019.8  23.6  25.3 999.0 99.0 99.00
2019 04 05 06 30  91  1.4  3.4 99.00 99.00 99.00 999 1019.8  23.6  25.3 999.0 99.0 99.00
2019 04 05 06 36  96  1.8  5.2 99.00 99.00 99.00 999 1019.7  23.5  25.3 999.0 99.0 99.00
2019 04 05 06 42 999 99.0 99.0 99.00 99.00 99.00 999 1019.8  23.7  25.3 999.0 99.0 99.00
2019 04 05 06 48 999 99.0 99.0 99.00 99.00 99.00 999 1019.8  23.6  25.3 999.0 99.0 99.00
2019 04 05 06 54 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  23.5  25.3 999.0 99.0 99.00
2019 04 05 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  23.6  25.3 999.0 99.0 99.00
2019 04 05 07 06 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  23.5  25.3 999.0 99.0 99.00
2019 04 05 07 12 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  23.5  25.3 999.0 99.0 99.00
2019 04 05 07 18 999 99.0 99.0 99.00 99.00 99.00 999 1019.9  23.4  25.3 999.0 99.0 99.00
2019 04 05 07 24 999 99.0 99.0 99.00 99.00 99.00 999 1020.0  23.5  25.3 999.0 99.0 99.00
2019 04 05 07 30 999 99.0 99.0 99.00 99.00 99.00 999 1020.0  23.4  25.3 999.0 99.0 99.00
2019 04 05 07 36 999 99.0 99.0 99.00 99.00 99.00 999 1020.1  23.4  25.3 999.0 99.0 99.00
2019 04 05 07 42  80  3.9  5.0 99.00 99.00 99.00 999 1020.1  23.4  25.3 999.0 99.0 99.00
2019 04 05 07 48  72  3.1  5.3 99.00 99.00 99.00 999 1020.2  23.5  25.3 999.0 99.0 99.00
2019 04 05 07 54  67  3.0  3.9 99.00 99.00 99.00 999 1020.3  23.3  25.3 999.0 99.0 99.00
2019 04 05 08 00  79  3.0  4.0 99.00 99.00 99.00 999 1020.3  23.4  25.3 999.0 99.0 99.00
2019 04 05 08 06  69  3.6  4.5 99.00 99.00 99.00 999 1020.3  23.5  25.3 999.0 99.0 99.00
2019 04 05 08 12  64  3.3  4.8 99.00 99.00 99.00 999 1020.4  23.6  25.3 999.0 99.0 99.00
2019 04 05 08 18  59  2.9  3.9 99.00 99.00 99.00 999 1020.4  23.5  25.3 999.0 99.0 99.00
2019 04 05 08 24  59  2.7  4.0 99.00 99.00 99.00 999 1020.4  23.5  25.3 999.0 99.0 99.00
2019 04 05 08 30  70  2.8  3.9 99.00 99.00 99.00 999 1020.4  23.5  25.3 999.0 99.0 99.00
2019 04 05 08 36  68  2.8  3.3 99.00 99.00 99.00 999 1020.4  23.6  25.3 999.0 99.0 99.00
2019 04 05 08 42 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  23.6  25.3 999.0 99.0 99.00
2019 04 05 08 48 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  23.5  25.3 999.0 99.0 99.00
2019 04 05 08 54 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  23.7  25.3 999.0 99.0 99.00
2019 04 05 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.6  25.3 999.0 99.0 99.00
2019 04 05 09 06 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.6  25.3 999.0 99.0 99.00
2019 04 05 09 12 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.7  25.3 999.0 99.0 99.00
2019 04 05 09 18 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.5  25.3 999.0 99.0 99.00
2019 04 05 09 24 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.6  25.3 999.0 99.0 99.00
2019 04 05 09 30 999 99.0 99.0 99.00 99.00 99.00 999 1020.4  23.5  25.3 999.0 99.0 99.00
2019 04 05 09 36 999 99.0 99.0 99.00 99.00 99.00 999 1020.3  23.5  25.2 999.0 99.0 99.00
2019 04 05 09 42  71  2.7  4.3 99.00 99.00 99.00 999 1020.3  23.5  25.2 999.0 99.0 99.00
2019 04 05 09 48  75  3.0  3.8 99.00 99.00 99.00 999 1020.2  23.4  25.2 999.0 99.0 99.00
2019 04 05 09 54  74  3.6  4.4 99.00 99.00 99.00 999 1020.1  23.4  25.2 999.0 99.0 99.00
2019 04 05 10 00  72  2.6  4.1 99.00 99.00 99.00 999 1020.1  23.5  25.2 999.0 99.0 99.00
2019 04 05 10 06  82  1.3  3.7 99.00 99.00 99.00 999 1020.0  23.6  25.2 999.0 99.0 99.00
2019 04 05 10 12  77  3.3  4.7 99.00 99.00 99.00 999 1020.0  23.5  25.2 999.0 99.0 99.00
2019 04 05 10 18  86  2.7  4.7 99.00 99.00 99.00 999 1020.0  23.4  25.2 999.0 99.0 99.00
2019 04 05 10 24  87  2.5  4.4 99.00 99.00 99.00 999 1019.9  23.3  25.2 999.0 99.0 99.00
2019 04 05 10 30  81  3.1  4.2 99.00 99.00 99.00 999 1019.9  23.4  25.2 999.0 99.0 99.00
2019 04 05 10 36  72  3.3  4.3 99.00 99.00 99.00 999 1019.9  23.4  25.2 999.0 99.0 99.00
2019 04 05 10 42  73  2.8  3.7 99.00 99.00 99.00 999 1019.8  23.4  25.2 999.0 99.0 99.00
2019 04 05 10 48  85  1.1  3.4 99.00 99.00 99.00 999 1019.7  23.5  25.2 999.0 99.0 99.00
2019 04 05 10 54  79  1.9  3.0 99.00 99.00 99.00 999 1019.7  23.4  25.2 999.0 99.0 99.00
2019 04 05 11 00  83  1.1  3.5 99.00 99.00 99.00 999 1019.7  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 06  90  0.8  2.6 99.00 99.00 99.00 999 1019.7  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 12  86  2.0  3.0 99.00 99.00 99.00 999 1019.6  23.3  25.2 999.0 99.0 99.00
2019 04 05 11 18 100  0.7  3.6 99.00 99.00 99.00 999 1019.5  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 24  96  1.3  2.7 99.00 99.00 99.00 999 1019.5  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 30  94  1.1  3.0 99.00 99.00 99.00 999 1019.4  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 36  85  1.3  3.4 99.00 99.00 99.00 999 1019.4  23.4  25.2 999.0 99.0 99.00
2019 04 05 11 42  88  1.6  3.5 99.00 99.00 99.00 999 1019.3  23.4  25.2 999.0 99.0 99.00
2019 04 05 11 48  85  1.4  3.5 99.00 99.00 99.00 999 1019.3  23.5  25.2 999.0 99.0 99.00
2019 04 05 11 54  85  1.8  3.9 99.00 99.00 99.00 999 1019.3  23.5  25.2 999.0 99.0 99.00
2019 04 05 12 00  94  1.5  3.9 99.00 99.00 99.00 999 1019.2  23.4  25.2 999.0 99.0 99.00
2019 04 05 12 06  89  1.3  3.4 99.00 99.00 99.00 999 1019.0  23.4  25.2 999.0 99.0 99.00
2019 04 05 12 12  98  1.2  3.4 99.00 99.00 99.00 999 1018.9  23.5  25.1 999.0 99.0 99.00
2019 04 05 12 18 105  3.2  5.1 99.00 99.00 99.00 999 1018.8  23.4  25.1 999.0 99.0 99.00
2019 04 05 12 24 101  2.3  5.2 99.00 99.00 99.00 999 1018.8  23.6  25.1 999.0 99.0 99.00
2019 04 05 12 30 111  3.1  5.1 99.00 99.00 99.00 999 1018.7  23.4  25.1 999.0 99.0 99.00
2019 04 05 12 36 119  2.4  4.0 99.00 99.00 99.00 999 1018.6  23.2  25.1 999.0 99.0 99.00
2019 04 05 12 42 118  2.9  4.1 99.00 99.00 99.00 999 1018.6  23.2  25.1 999.0 99.0 99.00
2019 04 05 12 48 113  2.8  4.4 99.00 99.00 99.00 999 1018.6  23.3  25.1 999.0 99.0 99.00
2019 04 05 12 54 108  2.6  4.6 99.00 99.00 99.00 999 1018.4  23.2  25.1 999.0 99.0 99.00
2019 04 05 13 00 119  2.0  3.3 99.00 99.00 99.00 999 1018.3  23.2  25.1 999.0 99.0 99.00
2019 04 05 13 06 149  0.6  2.6 99.00 99.00 99.00 999 1018.3  23.0  25.1 999.0 99.0 99.00
2019 04 05 13 12 136  1.4  3.0 99.00 99.00 99.00 999 1018.2  22.9  25.1 999.0 99.0 99.00
2019 04 05 13 18 179  0.8  2.2 99.00 99.00 99.00 999 1018.1  22.9  25.1 999.0 99.0 99.00
2019 04 05 13 24 167  1.3  2.4 99.00 99.00 99.00 999 1018.0  22.8  25.1 999.0 99.0 99.00
2019 04 05 13 30 137  1.4  2.5 99.00 99.00 99.00 999 1018.0  22.7  25.1 999.0 99.0 99.00
2019 04 05 13 36 170  1.1  2.6 99.00 99.00 99.00 999 1017.9  22.5  25.1 999.0 99.0 99.00
2019 04 05 13 42 200  0.9  1.8 99.00 99.00 99.00 999 1017.8  22.4  25.1 999.0 99.0 99.00
2019 04 05 13 48 205  0.9  1.5 99.00 99.00 99.00 999 1017.8  22.3  25.1 999.0 99.0 99.00
2019 04 05 13 54 201  1.0  1.9 99.00 99.00 99.00 999 1017.8  22.1  25.1 999.0 99.0 99.00
2019 04 05 14 00 203  0.8  1.5 99.00 99.00 99.00 999 1017.8  22.1  25.1 999.0 99.0 99.00
2019 04 05 14 06 204  1.3  1.7 99.00 99.00 99.00 999 1017.8  21.8  25.1 999.0 99.0 99.00
2019 04 05 14 12 223  1.0  1.6 99.00 99.00 99.00 999 1017.8  21.8  25.1 999.0 99.0 99.00
2019 04 05 14 18 227  0.9  1.6 99.00 99.00 99.00 999 1017.8  21.7  25.1 999.0 99.0 99.00
2019 04 05 14 24 226  1.3  1.6 99.00 99.00 99.00 999 1017.8  21.8  25.1 999.0 99.0 99.00
2019 04 05 14 30 231  1.1  1.4 99.00 99.00 99.00 999 1017.8  21.8  25.1 999.0 99.0 99.00
2019 04 05 14 36 258  0.8  1.3 99.00 99.00 99.00 999 1017.9  21.9  25.1 999.0 99.0 99.00
2019 04 05 14 42 999 99.0 99.0 99.00 99.00 99.00 999 1018.0  22.0  25.1 999.0 99.0 99.00
2019 04 05 14 48 999 99.0 99.0 99.00 99.00 99.00 999 1018.0  22.0  25.1 999.0 99.0 99.00
2019 04 05 14 54 999 99.0 99.0 99.00 99.00 99.00 999 1018.0  22.0  25.0 999.0 99.0 99.00
2019 04 05 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.1  21.9  25.0 999.0 99.0 99.00
2019 04 05 15 06 999 99.0 99.0 99.00 99.00 99.00 999 1018.1  21.8  25.0 999.0 99.0 99.00
2019 04 05 15 12 999 99.0 99.0 99.00 99.00 99.00 999 1018.1  21.7  25.0 999.0 99.0 99.00
2019 04 05 15 18 999 99.0 99.0 99.00 99.00 99.00 999 1018.2  21.6  25.0 999.0 99.0 99.00
2019 04 05 15 24 999 99.0 99.0 99.00 99.00 99.00 999 1018.2  21.4  25.0 999.0 99.0 99.00
2019 04 05 15 30 999 99.0 99.0 99.00 99.00 99.00 999 1018.2  21.4  25.0 999.0 99.0 99.00
2019 04 05 15 36 999 99.0 99.0 99.00 99.00 99.00 999 1018.3  21.3  25.0 999.0 99.0 99.00
2019 04 05 15 42 219  1.3  1.9 99.00 99.00 99.00 999 1018.3  21.3  25.0 999.0 99.0 99.00
2019 04 05 15 48 222  1.2  1.6 99.00 99.00 99.00 999 1018.4  21.2  25.0 999.0 99.0 99.00
2019 04 05 15 54 223  1.6  2.0 99.00 99.00 99.00 999 1018.4  21.1  25.0 999.0 99.0 99.00
2019 04 05 16 00 228  1.4  1.8 99.00 99.00 99.00 999 1018.4  21.1  25.0 999.0 99.0 99.00
2019 04 05 16 06 216  1.0  1.8 99.00 99.00 99.00 999 1018.5  21.2  25.0 999.0 99.0 99.00
2019 04 05 16 12 203  1.2  1.5 99.00 99.00 99.00 999 1018.5  21.1  25.0 999.0 99.0 99.00
2019 04 05 16 18 223  1.2  1.7 99.00 99.00 99.00 999 1018.6  20.9  25.0 999.0 99.0 99.00
2019 04 05 16 24 200  1.0  1.6 99.00 99.00 99.00 999 1018.6  21.0  25.0 999.0 99.0 99.00
2019 04 05 16 30 230  0.8  1.1 99.00 99.00 99.00 999 1018.6  21.0  25.0 999.0 99.0 99.00
2019 04 05 16 36 230  1.1  1.4 99.00 99.00 99.00 999 1018.7  21.0  25.0 999.0 99.0 99.00
2019 04 05 16 42 999 99.0 99.0 99.00 99.00 99.00 999 1018.8  21.0  25.0 999.0 99.0 99.00
2019 04 05 16 48 999 99.0 99.0 99.00 99.00 99.00 999 1018.9  21.1  25.0 999.0 99.0 99.00
2019 04 05 16 54 999 99.0 99.0 99.00 99.00 99.00 999 1019.0  20.9  25.0 999.0 99.0 99.00
2019 04 05 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.0  21.1  25.0 999.0 99.0 99.00
2019 04 05 17 06 999 99.0 99.0 99.00 99.00 99.00 999 1019.1  21.3  25.0 999.0 99.0 99.00
2019 04 05 17 12 999 99.0 99.0 99.00 99.00 99.00 999 1019.3  21.5  25.0 999.0 99.0 99.00
2019 04 05 17 18 999 99.0 99.0 99.00 99.00 99.00 999 1019.4  21.7  25.0 999.0 99.0 99.00
2019 04 05 17 24 999 99.0 99.0 99.00 99.00 99.00 999 1019.4  22.1  25.0 999.0 99.0 99.00
2019 04 05 17 30 999 99.0 99.0 99.00 99.00 99.00 999 1019.5  22.5  25.0 999.0 99.0 99.00
2019 04 05 17 36 999 99.0 99.0 99.00 99.00 99.00 999 1019.6  22.6  25.0 999.0 99.0 99.00
2019 04 05 17 42 268  0.9  1.4 99.00 99.00 99.00 999 1019.7  22.4  25.0 999.0 99.0 99.00
2019 04 05 17 48 287  0.9  1.7 99.00 99.00 99.00 999 1019.8  22.8  25.0 999.0 99.0 99.00
2019 04 05 17 54 291  1.5  2.1 99.00 99.00 99.00 999 1019.8  23.2  25.0 999.0 99.0 99.00
2019 04 05 18 00 285  1.5  2.4 99.00 99.00 99.00 999 1019.8  23.5  25.0 999.0 99.0 99.00
2019 04 05 18 06 292  2.0  2.6 99.00 99.00 99.00 999 1019.9  23.7  25.0 999.0 99.0 99.00
2019 04 05 18 12 309  2.5  2.8 99.00 99.00 99.00 999 1019.9  23.8  25.0 999.0 99.0 99.00
2019 04 05 18 18 316  2.2  2.8 99.00 99.00 99.00 999 1019.8  24.0  25.0 999.0 99.0 99.00
2019 04 05 18 24 310  2.0  2.6 99.00 99.00 99.00 999 1019.9  23.9  25.0 999.0 99.0 99.00
