#YY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	PTDY	TIDE	Num
2019	5	29	19	54	100	1	4.1	MM	MM	MM	MM	1018.1	28.2	27.8	MM	MM	MM	MM	1908
2019	5	29	20	0	110	4.1	5.7	MM	MM	MM	MM	1018.1	28.3	27.8	MM	MM	0.9	MM	1907
2019	5	29	20	6	100	3.1	6.2	MM	MM	MM	MM	1018.1	28.5	27.8	MM	MM	MM	MM	1906
2019	5	29	20	12	100	3.6	5.1	MM	MM	MM	MM	1018.1	28.3	27.8	MM	MM	MM	MM	1905
2019	5	29	20	18	110	4.1	6.7	MM	MM	MM	MM	1018.1	28.6	27.8	MM	MM	MM	MM	1904
2019	5	29	20	24	110	3.1	5.7	MM	MM	MM	MM	1018.1	28.1	27.8	MM	MM	MM	MM	1903
2019	5	29	20	30	80	1.5	3.6	MM	MM	MM	MM	1018.1	27.6	27.8	MM	MM	MM	MM	1902
2019	5	29	20	36	110	4.6	5.7	MM	MM	MM	MM	1018	28.2	27.8	MM	MM	MM	MM	1901
2019	5	29	20	42	110	3.6	5.7	MM	MM	MM	MM	1018	28.5	27.8	MM	MM	MM	MM	1900
2019	5	29	20	48	110	4.1	5.7	MM	MM	MM	MM	1018	28.5	27.8	MM	MM	MM	MM	1899
2019	5	29	20	54	110	4.1	5.7	MM	MM	MM	MM	1018	28.6	27.8	MM	MM	MM	MM	1898
2019	5	29	21	0	110	3.6	6.2	MM	MM	MM	MM	1018	28.8	27.8	MM	MM	0	MM	1897
2019	5	29	21	6	110	2.6	5.7	MM	MM	MM	MM	1018	28.5	27.8	MM	MM	MM	MM	1896
2019	5	29	21	12	100	4.1	6.2	MM	MM	MM	MM	1018	28.4	27.8	MM	MM	MM	MM	1895
2019	5	29	21	18	90	2.6	5.1	MM	MM	MM	MM	1018	28.7	27.8	MM	MM	MM	MM	1894
2019	5	29	21	24	110	3.6	5.7	MM	MM	MM	MM	1017.9	28.8	27.9	MM	MM	MM	MM	1893
2019	5	29	21	30	100	2.1	5.1	MM	MM	MM	MM	1017.9	28.8	27.9	MM	MM	MM	MM	1892
2019	5	29	21	36	100	2.6	5.7	MM	MM	MM	MM	1017.9	28.7	27.9	MM	MM	MM	MM	1891
2019	5	29	21	42	100	2.6	6.2	MM	MM	MM	MM	1017.9	28.9	27.9	MM	MM	MM	MM	1890
2019	5	29	21	48	100	3.6	5.7	MM	MM	MM	MM	1017.9	29	27.9	MM	MM	MM	MM	1889
2019	5	29	21	54	110	3.6	5.1	MM	MM	MM	MM	1017.9	29	27.9	MM	MM	MM	MM	1888
2019	5	29	22	0	100	2.6	5.7	MM	MM	MM	MM	1017.9	29.3	27.9	MM	MM	0	MM	1887
2019	5	29	22	6	110	4.1	6.2	MM	MM	MM	MM	1017.8	29.1	27.9	MM	MM	MM	MM	1886
2019	5	29	22	12	100	3.1	6.2	MM	MM	MM	MM	1017.7	29.2	27.9	MM	MM	MM	MM	1885
2019	5	29	22	18	100	4.1	5.7	MM	MM	MM	MM	1017.6	29.3	28	MM	MM	MM	MM	1884
2019	5	29	22	24	90	2.1	4.6	MM	MM	MM	MM	1017.5	28.4	28	MM	MM	MM	MM	1883
2019	5	29	22	30	100	3.1	5.1	MM	MM	MM	MM	1017.5	28.9	28	MM	MM	MM	MM	1882
2019	5	29	22	36	100	2.1	5.1	MM	MM	MM	MM	1017.4	28.9	28	MM	MM	MM	MM	1881
2019	5	29	22	42	100	2.6	5.7	MM	MM	MM	MM	1017.4	29.7	28	MM	MM	MM	MM	1880
2019	5	29	22	48	100	3.1	5.1	MM	MM	MM	MM	1017.3	29.6	28	MM	MM	MM	MM	1879
2019	5	29	22	54	100	2.6	5.1	MM	MM	MM	MM	1017.3	29.6	28	MM	MM	MM	MM	1878
2019	5	29	23	0	110	4.1	5.7	MM	MM	MM	MM	1017.2	28.8	28	MM	MM	-0.9	MM	1877
2019	5	29	23	6	100	2.6	5.7	MM	MM	MM	MM	1017.2	28.9	28	MM	MM	MM	MM	1876
2019	5	29	23	12	100	3.6	5.1	MM	MM	MM	MM	1017.1	29.4	28	MM	MM	MM	MM	1875
2019	5	29	23	18	100	3.6	5.1	MM	MM	MM	MM	1017.1	29.6	28	MM	MM	MM	MM	1874
2019	5	29	23	24	90	2.6	5.7	MM	MM	MM	MM	1017	28.9	28	MM	MM	MM	MM	1873
2019	5	29	23	30	100	1.5	3.6	MM	MM	MM	MM	1016.9	28.3	28	MM	MM	MM	MM	1872
2019	5	29	23	36	100	1.5	4.6	MM	MM	MM	MM	1016.9	28.9	28.1	MM	MM	MM	MM	1871
2019	5	29	23	42	80	3.6	5.7	MM	MM	MM	MM	1016.8	27.3	28.1	MM	MM	MM	MM	1870
2019	5	29	23	48	90	2.1	3.6	MM	MM	MM	MM	1016.7	28.5	28.1	MM	MM	MM	MM	1869
2019	5	29	23	54	80	3.6	4.6	MM	MM	MM	MM	1016.6	27.1	28.1	MM	MM	MM	MM	1868
2019	5	30	0	0	100	1.5	5.1	MM	MM	MM	MM	1016.6	27.6	28.1	MM	MM	-1.4	MM	1867
2019	5	30	0	6	90	2.1	4.6	MM	MM	MM	MM	1016.6	27	28.1	MM	MM	MM	MM	1866
2019	5	30	0	12	100	1.5	4.1	MM	MM	MM	MM	1016.5	28.2	28.1	MM	MM	MM	MM	1865
2019	5	30	0	18	100	2.1	5.1	MM	MM	MM	MM	1016.5	27.4	28.1	MM	MM	MM	MM	1864
2019	5	30	0	24	90	1.5	3.1	MM	MM	MM	MM	1016.5	27.5	28.1	MM	MM	MM	MM	1863
2019	5	30	0	30	90	1.5	3.6	MM	MM	MM	MM	1016.4	27.7	28.1	MM	MM	MM	MM	1862
2019	5	30	0	36	90	1.5	4.6	MM	MM	MM	MM	1016.3	27.8	28.1	MM	MM	MM	MM	1861
2019	5	30	0	42	90	2.1	5.1	MM	MM	MM	MM	1016.3	27.6	28.1	MM	MM	MM	MM	1860
2019	5	30	0	48	90	2.1	3.1	MM	MM	MM	MM	1016.3	27.8	28.2	MM	MM	MM	MM	1859
2019	5	30	0	54	70	3.1	4.6	MM	MM	MM	MM	1016.3	27.2	28.2	MM	MM	MM	MM	1858
2019	5	30	1	0	70	2.1	4.1	MM	MM	MM	MM	1016.3	27.7	28.2	MM	MM	-1.6	MM	1857
2019	5	30	1	6	90	1	4.1	MM	MM	MM	MM	1016.3	27.9	28.2	MM	MM	MM	MM	1856
2019	5	30	1	12	80	2.1	4.1	MM	MM	MM	MM	1016.2	27.7	28.2	MM	MM	MM	MM	1855
2019	5	30	1	18	60	3.6	4.6	MM	MM	MM	MM	1016.2	27.3	28.2	MM	MM	MM	MM	1854
2019	5	30	1	24	60	3.1	4.6	MM	MM	MM	MM	1016.2	27.3	28.2	MM	MM	MM	MM	1853
2019	5	30	1	30	80	2.6	5.1	MM	MM	MM	MM	1016.1	27.3	28.2	MM	MM	MM	MM	1852
2019	5	30	1	36	50	3.6	4.6	MM	MM	MM	MM	1016.1	27.3	28.2	MM	MM	MM	MM	1851
2019	5	30	1	42	50	4.1	5.1	MM	MM	MM	MM	1016	27.5	28.3	MM	MM	MM	MM	1850
2019	5	30	1	48	60	3.6	4.6	MM	MM	MM	MM	1016	27.6	28.3	MM	MM	MM	MM	1849
2019	5	30	1	54	50	4.1	5.1	MM	MM	MM	MM	1015.9	27.5	28.3	MM	MM	MM	MM	1848
2019	5	30	2	0	40	4.1	6.2	MM	MM	MM	MM	1015.9	26.8	28.3	MM	MM	-1.3	MM	1847
2019	5	30	2	6	40	4.1	5.1	MM	MM	MM	MM	1015.8	26.6	28.3	MM	MM	MM	MM	1846
2019	5	30	2	12	50	4.1	5.7	MM	MM	MM	MM	1015.8	26.8	28.3	MM	MM	MM	MM	1845
2019	5	30	2	18	50	4.1	5.1	MM	MM	MM	MM	1015.8	27.2	28.3	MM	MM	MM	MM	1844
2019	5	30	2	24	60	4.6	6.2	MM	MM	MM	MM	1015.7	27	28.3	MM	MM	MM	MM	1843
2019	5	30	2	30	50	3.6	5.7	MM	MM	MM	MM	1015.7	26.9	28.3	MM	MM	MM	MM	1842
2019	5	30	2	36	50	3.6	4.6	MM	MM	MM	MM	1015.7	26.8	28.3	MM	MM	MM	MM	1841
2019	5	30	2	42	60	4.6	5.7	MM	MM	MM	MM	1015.7	26.9	28.3	MM	MM	MM	MM	1840
2019	5	30	2	48	40	3.1	5.1	MM	MM	MM	MM	1015.7	26.6	28.3	MM	MM	MM	MM	1839
2019	5	30	2	54	60	4.1	5.1	MM	MM	MM	MM	1015.7	26.6	28.3	MM	MM	MM	MM	1838
2019	5	30	3	0	50	4.1	5.1	MM	MM	MM	MM	1015.6	26.7	28.3	MM	MM	-1	MM	1837
2019	5	30	3	6	50	3.6	5.1	MM	MM	MM	MM	1015.7	26.9	28.4	MM	MM	MM	MM	1836
2019	5	30	3	12	50	2.6	4.6	MM	MM	MM	MM	1015.7	26.7	28.4	MM	MM	MM	MM	1835
2019	5	30	3	18	40	3.6	5.1	MM	MM	MM	MM	1015.7	26.4	28.4	MM	MM	MM	MM	1834
2019	5	30	3	24	50	3.6	5.1	MM	MM	MM	MM	1015.8	26.7	28.4	MM	MM	MM	MM	1833
2019	5	30	3	30	50	4.1	5.1	MM	MM	MM	MM	1015.8	26.4	28.4	MM	MM	MM	MM	1832
2019	5	30	3	36	50	3.1	4.1	MM	MM	MM	MM	1015.9	26.4	28.4	MM	MM	MM	MM	1831
2019	5	30	3	42	50	3.6	5.1	MM	MM	MM	MM	1015.9	26.3	28.4	MM	MM	MM	MM	1830
2019	5	30	3	48	40	3.6	5.7	MM	MM	MM	MM	1015.9	26.4	28.4	MM	MM	MM	MM	1829
2019	5	30	3	54	70	3.1	5.1	MM	MM	MM	MM	1016	26.3	28.4	MM	MM	MM	MM	1828
2019	5	30	4	0	50	4.1	6.2	MM	MM	MM	MM	1016	26.3	28.4	MM	MM	-0.3	MM	1827
2019	5	30	4	6	70	4.1	5.1	MM	MM	MM	MM	1016.1	26.1	28.4	MM	MM	MM	MM	1826
2019	5	30	4	12	70	2.6	5.7	MM	MM	MM	MM	1016.1	26.2	28.4	MM	MM	MM	MM	1825
2019	5	30	4	18	50	3.6	4.1	MM	MM	MM	MM	1016.1	26.1	28.4	MM	MM	MM	MM	1824
2019	5	30	4	24	60	3.1	4.6	MM	MM	MM	MM	1016.2	26.2	28.4	MM	MM	MM	MM	1823
2019	5	30	4	30	60	3.1	4.6	MM	MM	MM	MM	1016.3	26.3	28.4	MM	MM	MM	MM	1822
2019	5	30	4	36	50	3.1	4.6	MM	MM	MM	MM	1016.3	26.2	28.4	MM	MM	MM	MM	1821
2019	5	30	4	42	70	3.6	4.6	MM	MM	MM	MM	1016.3	26.1	28.4	MM	MM	MM	MM	1820
2019	5	30	4	48	70	3.6	4.6	MM	MM	MM	MM	1016.4	26	28.4	MM	MM	MM	MM	1819
2019	5	30	4	54	80	2.6	5.1	MM	MM	MM	MM	1016.5	26	28.4	MM	MM	MM	MM	1818
2019	5	30	5	0	70	2.1	4.6	MM	MM	MM	MM	1016.6	25.7	28.4	MM	MM	0.7	MM	1817
2019	5	30	5	6	60	3.1	4.1	MM	MM	MM	MM	1016.6	26	28.4	MM	MM	MM	MM	1816
2019	5	30	5	12	70	3.1	4.6	MM	MM	MM	MM	1016.7	25.9	28.4	MM	MM	MM	MM	1815
2019	5	30	5	18	80	2.6	4.1	MM	MM	MM	MM	1016.7	25.8	28.4	MM	MM	MM	MM	1814
2019	5	30	5	24	70	3.1	4.1	MM	MM	MM	MM	1016.8	26	28.4	MM	MM	MM	MM	1813
2019	5	30	5	30	70	2.6	3.6	MM	MM	MM	MM	1016.9	25.8	28.4	MM	MM	MM	MM	1812
2019	5	30	5	36	90	2.1	4.6	MM	MM	MM	MM	1017	25.7	28.4	MM	MM	MM	MM	1811
2019	5	30	5	42	70	2.6	3.6	MM	MM	MM	MM	1017	25.8	28.4	MM	MM	MM	MM	1810
2019	5	30	5	48	90	1.5	3.6	MM	MM	MM	MM	1017	25.8	28.4	MM	MM	MM	MM	1809
2019	5	30	5	54	70	3.6	4.6	MM	MM	MM	MM	1017.2	25.8	28.4	MM	MM	MM	MM	1808
2019	5	30	6	0	70	3.6	4.6	MM	MM	MM	MM	1017.2	25.8	28.4	MM	MM	1.6	MM	1807
2019	5	30	6	6	70	2.6	4.1	MM	MM	MM	MM	1017.2	25.8	28.4	MM	MM	MM	MM	1806
2019	5	30	6	12	70	3.1	4.6	MM	MM	MM	MM	1017.3	25.8	28.4	MM	MM	MM	MM	1805
2019	5	30	6	18	70	3.1	4.1	MM	MM	MM	MM	1017.4	25.7	28.4	MM	MM	MM	MM	1804
2019	5	30	6	24	70	2.6	3.6	MM	MM	MM	MM	1017.5	25.8	28.4	MM	MM	MM	MM	1803
2019	5	30	6	30	70	3.1	3.6	MM	MM	MM	MM	1017.5	25.6	28.4	MM	MM	MM	MM	1802
2019	5	30	6	36	70	2.6	3.6	MM	MM	MM	MM	1017.6	25.7	28.4	MM	MM	MM	MM	1801
2019	5	30	6	42	80	2.6	5.1	MM	MM	MM	MM	1017.6	25.6	28.4	MM	MM	MM	MM	1800
2019	5	30	6	48	80	2.6	4.1	MM	MM	MM	MM	1017.6	25.7	28.4	MM	MM	MM	MM	1799
2019	5	30	6	54	70	3.6	4.6	MM	MM	MM	MM	1017.6	25.9	28.4	MM	MM	MM	MM	1798
2019	5	30	7	0	70	3.6	5.1	MM	MM	MM	MM	1017.7	25.9	28.4	MM	MM	1.7	MM	1797
2019	5	30	7	6	90	1.5	4.1	MM	MM	MM	MM	1017.7	25.8	28.4	MM	MM	MM	MM	1796
2019	5	30	7	12	70	3.6	4.6	MM	MM	MM	MM	1017.7	25.9	28.4	MM	MM	MM	MM	1795
2019	5	30	7	18	80	2.6	4.1	MM	MM	MM	MM	1017.8	26	28.4	MM	MM	MM	MM	1794
2019	5	30	7	24	90	2.6	5.1	MM	MM	MM	MM	1017.8	25.8	28.4	MM	MM	MM	MM	1793
2019	5	30	7	30	80	3.1	4.6	MM	MM	MM	MM	1017.9	25.8	28.4	MM	MM	MM	MM	1792
2019	5	30	7	36	80	3.1	4.1	MM	MM	MM	MM	1017.9	25.8	28.4	MM	MM	MM	MM	1791
2019	5	30	7	42	80	2.6	3.6	MM	MM	MM	MM	1018	25.9	28.4	MM	MM	MM	MM	1790
2019	5	30	7	48	80	3.1	4.6	MM	MM	MM	MM	1018	25.7	28.4	MM	MM	MM	MM	1789
2019	5	30	7	54	90	1.5	5.1	MM	MM	MM	MM	1018.1	25.9	28.4	MM	MM	MM	MM	1788
2019	5	30	8	0	70	3.6	6.2	MM	MM	MM	MM	1018.1	25.8	28.4	MM	MM	1.5	MM	1787
2019	5	30	8	6	70	2.1	6.2	MM	MM	MM	MM	1018.2	25.5	28.4	MM	MM	MM	MM	1786
2019	5	30	8	12	90	2.1	4.1	MM	MM	MM	MM	1018.2	25.6	28.4	MM	MM	MM	MM	1785
2019	5	30	8	18	90	2.6	4.1	MM	MM	MM	MM	1018.2	25.7	28.4	MM	MM	MM	MM	1784
2019	5	30	8	24	80	3.1	4.6	MM	MM	MM	MM	1018.2	25.7	28.4	MM	MM	MM	MM	1783
2019	5	30	8	30	80	2.6	4.6	MM	MM	MM	MM	1018.1	25.9	28.4	MM	MM	MM	MM	1782
2019	5	30	8	36	80	4.1	5.1	MM	MM	MM	MM	1018.1	25.7	28.4	MM	MM	MM	MM	1781
2019	5	30	8	42	80	4.1	5.1	MM	MM	MM	MM	1018.1	26	28.4	MM	MM	MM	MM	1780
2019	5	30	8	48	80	3.6	5.7	MM	MM	MM	MM	1018.1	25.8	28.4	MM	MM	MM	MM	1779
2019	5	30	8	54	80	4.6	5.7	MM	MM	MM	MM	1018.1	25.9	28.4	MM	MM	MM	MM	1778
2019	5	30	9	0	90	3.1	5.1	MM	MM	MM	MM	1018.1	26	28.4	MM	MM	0.9	MM	1777
2019	5	30	9	6	100	2.6	5.7	MM	MM	MM	MM	1018.1	25.8	28.4	MM	MM	MM	MM	1776
2019	5	30	9	12	100	2.1	4.1	MM	MM	MM	MM	1018	25.9	28.4	MM	MM	MM	MM	1775
2019	5	30	9	18	80	3.1	5.1	MM	MM	MM	MM	1018	25.9	28.4	MM	MM	MM	MM	1774
2019	5	30	9	24	90	1.5	4.1	MM	MM	MM	MM	1018	25.8	28.4	MM	MM	MM	MM	1773
2019	5	30	9	30	90	3.1	5.7	MM	MM	MM	MM	1017.9	25.8	28.4	MM	MM	MM	MM	1772
2019	5	30	9	36	80	3.6	5.1	MM	MM	MM	MM	1017.9	25.9	28.4	MM	MM	MM	MM	1771
2019	5	30	9	42	80	3.1	5.7	MM	MM	MM	MM	1017.8	25.8	28.4	MM	MM	MM	MM	1770
2019	5	30	9	48	80	3.1	4.6	MM	MM	MM	MM	1017.7	25.9	28.4	MM	MM	MM	MM	1769
2019	5	30	9	54	70	3.6	6.2	MM	MM	MM	MM	1017.6	25.7	28.4	MM	MM	MM	MM	1768
2019	5	30	10	0	80	2.6	5.7	MM	MM	MM	MM	1017.6	25.8	28.4	MM	MM	0	MM	1767
2019	5	30	10	6	80	3.6	5.1	MM	MM	MM	MM	1017.5	25.8	28.4	MM	MM	MM	MM	1766
2019	5	30	10	12	80	2.6	5.7	MM	MM	MM	MM	1017.4	25.7	28.4	MM	MM	MM	MM	1765
2019	5	30	10	18	80	2.1	5.1	MM	MM	MM	MM	1017.3	25.9	28.4	MM	MM	MM	MM	1764
2019	5	30	10	24	80	2.6	4.6	MM	MM	MM	MM	1017.3	25.7	28.4	MM	MM	MM	MM	1763
2019	5	30	10	30	90	3.1	5.7	MM	MM	MM	MM	1017.2	25.7	28.4	MM	MM	MM	MM	1762
2019	5	30	10	36	100	1.5	4.6	MM	MM	MM	MM	1017.1	25.8	28.4	MM	MM	MM	MM	1761
2019	5	30	10	42	90	1.5	3.6	MM	MM	MM	MM	1017	25.7	28.4	MM	MM	MM	MM	1760
2019	5	30	10	48	90	2.6	5.1	MM	MM	MM	MM	1017	25.7	28.4	MM	MM	MM	MM	1759
2019	5	30	10	54	80	4.1	5.1	MM	MM	MM	MM	1016.9	25.6	28.3	MM	MM	MM	MM	1758
2019	5	30	11	0	90	2.1	5.1	MM	MM	MM	MM	1016.8	25.8	28.3	MM	MM	-1.3	MM	1757
2019	5	30	11	6	90	2.1	4.1	MM	MM	MM	MM	1016.7	25.7	28.3	MM	MM	MM	MM	1756
2019	5	30	11	12	90	2.1	4.6	MM	MM	MM	MM	1016.6	25.6	28.3	MM	MM	MM	MM	1755
2019	5	30	11	18	90	2.1	3.6	MM	MM	MM	MM	1016.5	25.6	28.3	MM	MM	MM	MM	1754
2019	5	30	11	24	80	4.1	6.7	MM	MM	MM	MM	1016.4	25.5	28.3	MM	MM	MM	MM	1753
2019	5	30	11	30	90	2.1	5.7	MM	MM	MM	MM	1016.3	25.6	28.3	MM	MM	MM	MM	1752
2019	5	30	11	36	80	3.1	4.6	MM	MM	MM	MM	1016.2	25.6	28.3	MM	MM	MM	MM	1751
2019	5	30	11	42	90	2.6	5.7	MM	MM	MM	MM	1016.1	25.6	28.3	MM	MM	MM	MM	1750
2019	5	30	11	48	90	2.1	5.1	MM	MM	MM	MM	1016.1	25.6	28.3	MM	MM	MM	MM	1749
2019	5	30	11	54	100	1.5	4.1	MM	MM	MM	MM	1016	25.6	28.3	MM	MM	MM	MM	1748
2019	5	30	12	0	90	2.1	5.1	MM	MM	MM	MM	1015.9	25.6	28.3	MM	MM	-2.2	MM	1747
2019	5	30	12	6	90	2.1	3.6	MM	MM	MM	MM	1015.9	25.6	28.3	MM	MM	MM	MM	1746
2019	5	30	12	12	100	1.5	5.7	MM	MM	MM	MM	1015.8	25.6	28.3	MM	MM	MM	MM	1745
2019	5	30	12	18	90	2.6	4.6	MM	MM	MM	MM	1015.8	25.6	28.2	MM	MM	MM	MM	1744
2019	5	30	12	24	90	2.1	5.7	MM	MM	MM	MM	1015.7	25.7	28.2	MM	MM	MM	MM	1743
2019	5	30	12	30	90	2.1	4.6	MM	MM	MM	MM	1015.7	25.6	28.2	MM	MM	MM	MM	1742
2019	5	30	12	36	90	2.6	5.7	MM	MM	MM	MM	1015.7	25.6	28.2	MM	MM	MM	MM	1741
2019	5	30	12	42	90	2.6	5.1	MM	MM	MM	MM	1015.7	25.6	28.2	MM	MM	MM	MM	1740
2019	5	30	12	48	90	3.1	5.1	MM	MM	MM	MM	1015.7	25.6	28.2	MM	MM	MM	MM	1739
2019	5	30	12	54	90	2.6	5.7	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1738
2019	5	30	13	0	90	2.6	5.7	MM	MM	MM	MM	1015.6	25.5	28.2	MM	MM	-2	MM	1737
2019	5	30	13	6	90	3.1	6.2	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1736
2019	5	30	13	12	90	2.6	5.1	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1735
2019	5	30	13	18	100	2.6	5.7	MM	MM	MM	MM	1015.6	25.7	28.2	MM	MM	MM	MM	1734
2019	5	30	13	24	90	2.6	5.7	MM	MM	MM	MM	1015.6	25.5	28.2	MM	MM	MM	MM	1733
2019	5	30	13	30	100	2.1	5.1	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1732
2019	5	30	13	36	90	3.1	6.2	MM	MM	MM	MM	1015.6	25.5	28.2	MM	MM	MM	MM	1731
2019	5	30	13	42	100	3.1	7.7	MM	MM	MM	MM	1015.6	25.5	28.2	MM	MM	MM	MM	1730
2019	5	30	13	48	100	3.1	6.7	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1729
2019	5	30	13	54	110	5.7	7.2	MM	MM	MM	MM	1015.6	25.5	28.2	MM	MM	MM	MM	1728
2019	5	30	14	0	110	5.7	7.2	MM	MM	MM	MM	1015.6	25.4	28.2	MM	MM	-1.2	MM	1727
2019	5	30	14	6	100	5.1	7.2	MM	MM	MM	MM	1015.6	25.4	28.2	MM	MM	MM	MM	1726
2019	5	30	14	12	100	3.6	6.2	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1725
2019	5	30	14	18	100	4.1	7.2	MM	MM	MM	MM	1015.6	25.6	28.2	MM	MM	MM	MM	1724
2019	5	30	14	24	100	3.6	7.2	MM	MM	MM	MM	1015.6	25.4	28.2	MM	MM	MM	MM	1723
2019	5	30	14	30	100	2.6	6.2	MM	MM	MM	MM	1015.7	25.5	28.2	MM	MM	MM	MM	1722
2019	5	30	14	36	90	2.6	4.6	MM	MM	MM	MM	1015.8	25.4	28.2	MM	MM	MM	MM	1721
2019	5	30	14	42	100	3.6	5.7	MM	MM	MM	MM	1015.7	25.6	28.2	MM	MM	MM	MM	1720
2019	5	30	14	48	100	2.6	6.2	MM	MM	MM	MM	1015.7	25.5	28.1	MM	MM	MM	MM	1719
2019	5	30	14	54	90	3.1	5.7	MM	MM	MM	MM	1015.7	25.4	28.1	MM	MM	MM	MM	1718
2019	5	30	15	0	100	3.1	5.7	MM	MM	MM	MM	1015.7	25.5	28.1	MM	MM	0	MM	1717
2019	5	30	15	6	90	2.6	6.2	MM	MM	MM	MM	1015.7	25.5	28.1	MM	MM	MM	MM	1716
2019	5	30	15	12	100	3.6	6.2	MM	MM	MM	MM	1015.7	25.4	28.1	MM	MM	MM	MM	1715
2019	5	30	15	18	100	3.1	5.7	MM	MM	MM	MM	1015.7	25.4	28.1	MM	MM	MM	MM	1714
2019	5	30	15	24	110	4.1	5.7	MM	MM	MM	MM	1015.7	25.4	28.1	MM	MM	MM	MM	1713
2019	5	30	15	30	90	2.6	6.2	MM	MM	MM	MM	1015.8	25.3	28.1	MM	MM	MM	MM	1712
2019	5	30	15	36	100	2.6	7.2	MM	MM	MM	MM	1015.8	25.5	28.1	MM	MM	MM	MM	1711
2019	5	30	15	42	100	1.5	6.2	MM	MM	MM	MM	1015.9	25.5	28.1	MM	MM	MM	MM	1710
2019	5	30	15	48	100	3.6	6.7	MM	MM	MM	MM	1015.9	25.5	28.1	MM	MM	MM	MM	1709
2019	5	30	15	54	100	3.6	6.7	MM	MM	MM	MM	1016	25.4	28.1	MM	MM	MM	MM	1708
2019	5	30	16	0	100	2.1	4.6	MM	MM	MM	MM	1016.1	25.5	28	MM	MM	0.5	MM	1707
2019	5	30	16	6	100	2.1	4.1	MM	MM	MM	MM	1016.2	25.7	28	MM	MM	MM	MM	1706
2019	5	30	16	12	100	2.6	6.2	MM	MM	MM	MM	1016.3	25.6	28	MM	MM	MM	MM	1705
2019	5	30	16	18	100	2.1	4.6	MM	MM	MM	MM	1016.3	25.7	28	MM	MM	MM	MM	1704
2019	5	30	16	24	90	2.6	5.7	MM	MM	MM	MM	1016.4	25.6	28	MM	MM	MM	MM	1703
2019	5	30	16	30	90	2.1	4.6	MM	MM	MM	MM	1016.4	25.8	28	MM	MM	MM	MM	1702
2019	5	30	16	36	100	3.6	5.7	MM	MM	MM	MM	1016.6	26.2	28	MM	MM	MM	MM	1701
2019	5	30	16	42	90	2.6	6.2	MM	MM	MM	MM	1016.6	26	28	MM	MM	MM	MM	1700
2019	5	30	16	48	90	2.6	6.2	MM	MM	MM	MM	1016.7	26.4	28	MM	MM	MM	MM	1699
2019	5	30	16	54	100	3.1	6.7	MM	MM	MM	MM	1016.8	26.6	28	MM	MM	MM	MM	1698
2019	5	30	17	0	100	3.6	6.2	MM	MM	MM	MM	1016.8	26.9	28	MM	MM	1.2	MM	1697
2019	5	30	17	6	100	4.6	6.7	MM	MM	MM	MM	1016.9	27	28	MM	MM	MM	MM	1696
2019	5	30	17	12	100	3.1	7.7	MM	MM	MM	MM	1016.9	27.2	27.9	MM	MM	MM	MM	1695
2019	5	30	17	18	100	4.6	6.2	MM	MM	MM	MM	1016.9	27.3	27.9	MM	MM	MM	MM	1694
2019	5	30	17	24	90	2.1	5.7	MM	MM	MM	MM	1017	27.1	27.9	MM	MM	MM	MM	1693
2019	5	30	17	30	90	2.1	4.6	MM	MM	MM	MM	1017.1	27.2	27.9	MM	MM	MM	MM	1692
2019	5	30	17	36	100	3.1	5.7	MM	MM	MM	MM	1017.1	27.5	27.9	MM	MM	MM	MM	1691
2019	5	30	17	42	90	1.5	4.1	MM	MM	MM	MM	1017.1	27.2	27.9	MM	MM	MM	MM	1690
2019	5	30	17	48	100	4.1	6.7	MM	MM	MM	MM	1017.1	27	27.9	MM	MM	MM	MM	1689
2019	5	30	17	54	100	3.6	6.7	MM	MM	MM	MM	1017.1	27.5	27.9	MM	MM	MM	MM	1688
2019	5	30	18	0	90	1.5	6.2	MM	MM	MM	MM	1017.2	27.3	27.9	MM	MM	1.5	MM	1687
2019	5	30	18	6	100	3.1	6.7	MM	MM	MM	MM	1017.2	27.7	27.9	MM	MM	MM	MM	1686
2019	5	30	18	12	100	2.6	4.6	MM	MM	MM	MM	1017.3	27.5	27.8	MM	MM	MM	MM	1685
2019	5	30	18	18	100	3.6	6.2	MM	MM	MM	MM	1017.3	27.4	27.8	MM	MM	MM	MM	1684
2019	5	30	18	24	110	5.1	6.7	MM	MM	MM	MM	1017.3	27.5	27.8	MM	MM	MM	MM	1683
2019	5	30	18	30	100	3.6	6.2	MM	MM	MM	MM	1017.3	27.5	27.8	MM	MM	MM	MM	1682
2019	5	30	18	36	100	3.6	6.2	MM	MM	MM	MM	1017.4	27.6	27.8	MM	MM	MM	MM	1681
2019	5	30	18	42	100	3.1	6.7	MM	MM	MM	MM	1017.4	27.7	27.8	MM	MM	MM	MM	1680
2019	5	30	18	48	100	2.6	6.2	MM	MM	MM	MM	1017.4	28.2	27.8	MM	MM	MM	MM	1679
