#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 13 20 24  19  7.0  8.3 99.00 99.00 99.00 999 1013.8  21.5  22.2 999.0 99.0 99.00
2019 02 13 20 30  19  6.8  8.5 99.00 99.00 99.00 999 1013.8  21.4  22.2 999.0 99.0 99.00
2019 02 13 20 36  16  7.3  8.2 99.00 99.00 99.00 999 1013.8  21.5  22.2 999.0 99.0 99.00
2019 02 13 20 42  16  6.6  8.3 99.00 99.00 99.00 999 1013.8  21.5  22.2 999.0 99.0 99.00
2019 02 13 20 48  28  6.5  7.7 99.00 99.00 99.00 999 1013.7  21.5  22.2 999.0 99.0 99.00
2019 02 13 20 54  22  6.2  7.6 99.00 99.00 99.00 999 1013.7  21.6  22.3 999.0 99.0 99.00
2019 02 13 21 00  23  6.1  7.5 99.00 99.00 99.00 999 1013.7  21.6  22.3 999.0 99.0 99.00
2019 02 13 21 06  17  6.1  7.2 99.00 99.00 99.00 999 1013.5  21.7  22.3 999.0 99.0 99.00
2019 02 13 21 12  25  6.2  7.5 99.00 99.00 99.00 999 1013.5  21.7  22.3 999.0 99.0 99.00
2019 02 13 21 18  23  6.5  7.8 99.00 99.00 99.00 999 1013.4  21.6  22.3 999.0 99.0 99.00
2019 02 13 21 24  15  6.9  8.6 99.00 99.00 99.00 999 1013.3  21.5  22.3 999.0 99.0 99.00
2019 02 13 21 30  32  6.3  8.3 99.00 99.00 99.00 999 1013.4  21.5  22.3 999.0 99.0 99.00
2019 02 13 21 36  33  6.5  7.6 99.00 99.00 99.00 999 1013.3  21.5  22.3 999.0 99.0 99.00
2019 02 13 21 42  30  7.0  7.8 99.00 99.00 99.00 999 1013.3  21.6  22.3 999.0 99.0 99.00
2019 02 13 21 48  23  6.1  7.6 99.00 99.00 99.00 999 1013.3  21.6  22.4 999.0 99.0 99.00
2019 02 13 21 54  31  6.7  8.0 99.00 99.00 99.00 999 1013.2  21.6  22.4 999.0 99.0 99.00
2019 02 13 22 00  29  6.4  7.4 99.00 99.00 99.00 999 1013.1  21.7  22.4 999.0 99.0 99.00
2019 02 13 22 06  37  5.9  7.0 99.00 99.00 99.00 999 1013.0  21.7  22.4 999.0 99.0 99.00
2019 02 13 22 12  30  6.6  7.9 99.00 99.00 99.00 999 1012.8  21.6  22.4 999.0 99.0 99.00
2019 02 13 22 18  42  6.4  8.3 99.00 99.00 99.00 999 1012.8  21.7  22.4 999.0 99.0 99.00
2019 02 13 22 24  32  6.8  8.6 99.00 99.00 99.00 999 1012.8  21.7  22.4 999.0 99.0 99.00
2019 02 13 22 30  29  7.6  9.0 99.00 99.00 99.00 999 1012.7  21.6  22.4 999.0 99.0 99.00
2019 02 13 22 36  30  6.7  8.3 99.00 99.00 99.00 999 1012.6  21.6  22.4 999.0 99.0 99.00
2019 02 13 22 42  32  7.0  8.3 99.00 99.00 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2019 02 13 22 48  25  6.4  8.4 99.00 99.00 99.00 999 1012.6  21.6  22.4 999.0 99.0 99.00
2019 02 13 22 54  25  6.3  7.9 99.00 99.00 99.00 999 1012.5  21.5  22.4 999.0 99.0 99.00
2019 02 13 23 00  26  9.6 10.6 99.00 99.00 99.00 999 1012.4  20.8  22.4 999.0 99.0 99.00
2019 02 13 23 06  15  9.9 12.1 99.00 99.00 99.00 999 1012.3  20.2  22.4 999.0 99.0 99.00
2019 02 13 23 12  15 10.7 13.2 99.00 99.00 99.00 999 1012.5  18.3  22.4 999.0 99.0 99.00
2019 02 13 23 18 356  6.3 11.0 99.00 99.00 99.00 999 1012.5  19.3  22.4 999.0 99.0 99.00
2019 02 13 23 24  20  7.9  9.5 99.00 99.00 99.00 999 1012.4  20.1  22.4 999.0 99.0 99.00
2019 02 13 23 30  26  7.4  9.3 99.00 99.00 99.00 999 1012.3  20.7  22.4 999.0 99.0 99.00
2019 02 13 23 36  37  8.1  9.5 99.00 99.00 99.00 999 1012.2  20.7  22.4 999.0 99.0 99.00
2019 02 13 23 42  28  7.8 10.1 99.00 99.00 99.00 999 1012.1  20.8  22.4 999.0 99.0 99.00
2019 02 13 23 48  33  7.9  9.9 99.00 99.00 99.00 999 1012.1  20.9  22.4 999.0 99.0 99.00
2019 02 13 23 54  38  7.7  9.7 99.00 99.00 99.00 999 1012.0  20.9  22.4 999.0 99.0 99.00
2019 02 14 00 00  40  8.2 10.8 99.00 99.00 99.00 999 1011.9  20.7  22.4 999.0 99.0 99.00
2019 02 14 00 06  37  7.8 10.4 99.00 99.00 99.00 999 1011.9  20.9  22.3 999.0 99.0 99.00
2019 02 14 00 12  32  9.2 10.8 99.00 99.00 99.00 999 1011.8  21.0  22.3 999.0 99.0 99.00
2019 02 14 00 18  46  9.8 11.4 99.00 99.00 99.00 999 1011.6  20.6  22.3 999.0 99.0 99.00
2019 02 14 00 24  41  9.8 11.4 99.00 99.00 99.00 999 1011.5  20.5  22.4 999.0 99.0 99.00
2019 02 14 00 30  26  8.7 11.7 99.00 99.00 99.00 999 1011.5  20.6  22.4 999.0 99.0 99.00
2019 02 14 00 36  36  9.3 11.3 99.00 99.00 99.00 999 1011.5  20.6  22.4 999.0 99.0 99.00
2019 02 14 00 42  42  9.5 11.2 99.00 99.00 99.00 999 1011.4  20.7  22.4 999.0 99.0 99.00
2019 02 14 00 48  33  9.1 11.4 99.00 99.00 99.00 999 1011.5  20.8  22.4 999.0 99.0 99.00
2019 02 14 00 54  37  8.7 11.5 99.00 99.00 99.00 999 1011.5  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 00  32  9.2 11.2 99.00 99.00 99.00 999 1011.5  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 06  40  8.8 11.9 99.00 99.00 99.00 999 1011.5  20.6  22.4 999.0 99.0 99.00
2019 02 14 01 12  41  8.9 11.3 99.00 99.00 99.00 999 1011.6  20.6  22.4 999.0 99.0 99.00
2019 02 14 01 18  37  9.0 10.6 99.00 99.00 99.00 999 1011.7  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 24  43  8.6 11.0 99.00 99.00 99.00 999 1011.8  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 30  40  8.0 11.1 99.00 99.00 99.00 999 1011.9  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 36  43  7.9 11.2 99.00 99.00 99.00 999 1011.9  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 42  46  9.4 11.3 99.00 99.00 99.00 999 1011.9  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 48  36  8.9 10.5 99.00 99.00 99.00 999 1012.0  20.7  22.4 999.0 99.0 99.00
2019 02 14 01 54  40  7.7 10.6 99.00 99.00 99.00 999 1012.0  20.8  22.4 999.0 99.0 99.00
2019 02 14 02 00  41  7.6 10.0 99.00 99.00 99.00 999 1012.0  20.9  22.4 999.0 99.0 99.00
2019 02 14 02 06  26  8.9 10.7 99.00 99.00 99.00 999 1012.1  20.9  22.4 999.0 99.0 99.00
2019 02 14 02 12  27 10.0 11.0 99.00 99.00 99.00 999 1012.1  20.6  22.5 999.0 99.0 99.00
2019 02 14 02 18  29  9.9 12.6 99.00 99.00 99.00 999 1012.2  20.4  22.5 999.0 99.0 99.00
2019 02 14 02 24  26  9.9 12.9 99.00 99.00 99.00 999 1012.3  20.3  22.5 999.0 99.0 99.00
2019 02 14 02 30  25 10.1 12.2 99.00 99.00 99.00 999 1012.4  20.3  22.5 999.0 99.0 99.00
2019 02 14 02 36  24  9.9 11.7 99.00 99.00 99.00 999 1012.4  20.4  22.5 999.0 99.0 99.00
2019 02 14 02 42  26  9.5 11.6 99.00 99.00 99.00 999 1012.4  20.5  22.5 999.0 99.0 99.00
2019 02 14 02 48  23  9.2 10.9 99.00 99.00 99.00 999 1012.4  20.4  22.5 999.0 99.0 99.00
2019 02 14 02 54  16  9.6 11.1 99.00 99.00 99.00 999 1012.5  20.1  22.4 999.0 99.0 99.00
2019 02 14 03 00  24  8.6 10.6 99.00 99.00 99.00 999 1012.6  20.0  22.4 999.0 99.0 99.00
2019 02 14 03 06  16  7.9  9.9 99.00 99.00 99.00 999 1012.7  19.9  22.4 999.0 99.0 99.00
2019 02 14 03 12  16  8.0  9.0 99.00 99.00 99.00 999 1012.8  19.9  22.4 999.0 99.0 99.00
2019 02 14 03 18  21  7.8  9.9 99.00 99.00 99.00 999 1012.8  20.0  22.4 999.0 99.0 99.00
2019 02 14 03 24   9  7.9  9.3 99.00 99.00 99.00 999 1012.8  19.8  22.4 999.0 99.0 99.00
2019 02 14 03 30  23  7.0  9.0 99.00 99.00 99.00 999 1012.9  19.9  22.4 999.0 99.0 99.00
2019 02 14 03 36   9  6.9  8.4 99.00 99.00 99.00 999 1012.9  19.9  22.4 999.0 99.0 99.00
2019 02 14 03 42  19  6.3  7.7 99.00 99.00 99.00 999 1012.9  20.2  22.4 999.0 99.0 99.00
2019 02 14 03 48  28  6.6  7.9 99.00 99.00 99.00 999 1012.9  20.3  22.4 999.0 99.0 99.00
2019 02 14 03 54  26  6.5  8.0 99.00 99.00 99.00 999 1012.9  20.5  22.4 999.0 99.0 99.00
2019 02 14 04 00  24  6.2  8.3 99.00 99.00 99.00 999 1012.9  20.4  22.4 999.0 99.0 99.00
2019 02 14 04 06  23  6.3  7.5 99.00 99.00 99.00 999 1012.9  20.4  22.4 999.0 99.0 99.00
2019 02 14 04 12  21  5.0  7.0 99.00 99.00 99.00 999 1012.9  20.4  22.4 999.0 99.0 99.00
2019 02 14 04 18  23  5.7  7.3 99.00 99.00 99.00 999 1013.0  20.6  22.4 999.0 99.0 99.00
2019 02 14 04 24  31  5.9  7.6 99.00 99.00 99.00 999 1013.1  20.6  22.4 999.0 99.0 99.00
2019 02 14 04 30  25  5.9  7.7 99.00 99.00 99.00 999 1013.1  20.7  22.4 999.0 99.0 99.00
2019 02 14 04 36  30  5.7  7.4 99.00 99.00 99.00 999 1013.1  20.8  22.4 999.0 99.0 99.00
2019 02 14 04 42  19  6.0  7.3 99.00 99.00 99.00 999 1013.1  20.9  22.3 999.0 99.0 99.00
2019 02 14 04 48  19  5.9  7.5 99.00 99.00 99.00 999 1013.1  21.0  22.3 999.0 99.0 99.00
2019 02 14 04 54  24  8.1  9.1 99.00 99.00 99.00 999 1013.2  21.0  22.3 999.0 99.0 99.00
2019 02 14 05 00  19  7.3  8.3 99.00 99.00 99.00 999 1013.2  21.0  22.3 999.0 99.0 99.00
2019 02 14 05 06  26  7.9  8.9 99.00 99.00 99.00 999 1013.3  20.9  22.3 999.0 99.0 99.00
2019 02 14 05 12  57  9.0 11.6 99.00 99.00 99.00 999 1013.5  19.1  22.3 999.0 99.0 99.00
2019 02 14 05 18  43  5.0  8.3 99.00 99.00 99.00 999 1013.4  19.0  22.3 999.0 99.0 99.00
2019 02 14 05 24  11  9.7 10.8 99.00 99.00 99.00 999 1013.3  20.7  22.3 999.0 99.0 99.00
2019 02 14 05 30   3 10.3 12.0 99.00 99.00 99.00 999 1013.3  20.4  22.3 999.0 99.0 99.00
2019 02 14 05 36   6 10.5 12.5 99.00 99.00 99.00 999 1013.4  20.2  22.2 999.0 99.0 99.00
2019 02 14 05 42  10 11.2 12.7 99.00 99.00 99.00 999 1013.5  20.1  22.2 999.0 99.0 99.00
2019 02 14 05 48  11 10.4 12.1 99.00 99.00 99.00 999 1013.6  20.1  22.2 999.0 99.0 99.00
2019 02 14 05 54  13  9.4 12.0 99.00 99.00 99.00 999 1013.7  20.1  22.2 999.0 99.0 99.00
2019 02 14 06 00  17 10.0 11.3 99.00 99.00 99.00 999 1013.9  20.2  22.2 999.0 99.0 99.00
2019 02 14 06 06  11  9.2 11.1 99.00 99.00 99.00 999 1014.0  20.1  22.2 999.0 99.0 99.00
2019 02 14 06 12   6  9.0 10.6 99.00 99.00 99.00 999 1014.1  20.4  22.2 999.0 99.0 99.00
2019 02 14 06 18  13  8.6 10.6 99.00 99.00 99.00 999 1014.2  20.6  22.2 999.0 99.0 99.00
2019 02 14 06 24  16  7.8  9.5 99.00 99.00 99.00 999 1014.3  20.6  22.2 999.0 99.0 99.00
2019 02 14 06 30  26  8.1  9.8 99.00 99.00 99.00 999 1014.4  20.7  22.1 999.0 99.0 99.00
2019 02 14 06 36  24  8.2  9.9 99.00 99.00 99.00 999 1014.5  20.8  22.1 999.0 99.0 99.00
2019 02 14 06 42  23  8.1  9.6 99.00 99.00 99.00 999 1014.6  20.6  22.1 999.0 99.0 99.00
2019 02 14 06 48  28  8.3 10.0 99.00 99.00 99.00 999 1014.6  20.5  22.1 999.0 99.0 99.00
2019 02 14 06 54  34  8.0 10.3 99.00 99.00 99.00 999 1014.7  20.2  22.1 999.0 99.0 99.00
2019 02 14 07 00  30  7.6  9.6 99.00 99.00 99.00 999 1014.7  20.0 999.0 999.0 99.0 99.00
2019 02 14 07 06  38  7.3  9.2 99.00 99.00 99.00 999 1014.8  20.0 999.0 999.0 99.0 99.00
2019 02 14 07 12  41  7.4  9.2 99.00 99.00 99.00 999 1014.9  20.2  22.1 999.0 99.0 99.00
2019 02 14 07 18  44  6.0  9.0 99.00 99.00 99.00 999 1014.9  19.8  22.1 999.0 99.0 99.00
2019 02 14 07 24  47  7.2  9.8 99.00 99.00 99.00 999 1014.9  19.6  22.1 999.0 99.0 99.00
2019 02 14 07 30  57  7.7  9.4 99.00 99.00 99.00 999 1014.9  19.9  22.1 999.0 99.0 99.00
2019 02 14 07 36  64  7.2  9.4 99.00 99.00 99.00 999 1015.0  19.8  22.1 999.0 99.0 99.00
2019 02 14 07 42  55  7.1  8.7 99.00 99.00 99.00 999 1015.0  19.6  22.1 999.0 99.0 99.00
2019 02 14 07 48  68  7.0  8.3 99.00 99.00 99.00 999 1015.1  19.5  22.1 999.0 99.0 99.00
2019 02 14 07 54  63  7.0  8.9 99.00 99.00 99.00 999 1015.1  19.5  22.1 999.0 99.0 99.00
2019 02 14 08 00  72  6.7  8.2 99.00 99.00 99.00 999 1015.1  19.6  22.1 999.0 99.0 99.00
2019 02 14 08 06  77  4.8  7.4 99.00 99.00 99.00 999 1015.0  19.4  22.1 999.0 99.0 99.00
2019 02 14 08 12  72  4.9  7.2 99.00 99.00 99.00 999 1014.9  19.6  22.1 999.0 99.0 99.00
2019 02 14 08 18  64  4.7  6.1 99.00 99.00 99.00 999 1015.0  20.0  22.1 999.0 99.0 99.00
2019 02 14 08 24  67  4.0  6.5 99.00 99.00 99.00 999 1015.0  19.9  22.1 999.0 99.0 99.00
2019 02 14 08 30  60  5.8  8.5 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 08 36  61  5.1  7.7 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 08 42  48  5.6  6.9 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 08 48  53  5.6  7.0 99.00 99.00 99.00 999 1015.0  20.2  22.1 999.0 99.0 99.00
2019 02 14 08 54  44  4.7  5.8 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 09 00  54  4.2  5.9 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 09 06  47  3.6  5.0 99.00 99.00 99.00 999 1015.0  20.3  22.1 999.0 99.0 99.00
2019 02 14 09 12  57  3.2  4.3 99.00 99.00 99.00 999 1014.9  20.2  22.1 999.0 99.0 99.00
2019 02 14 09 18  50  2.4  4.0 99.00 99.00 99.00 999 1014.8  20.3  22.1 999.0 99.0 99.00
2019 02 14 09 24  48  3.0  3.9 99.00 99.00 99.00 999 1014.8  20.2  22.0 999.0 99.0 99.00
2019 02 14 09 30  47  2.6  3.3 99.00 99.00 99.00 999 1014.8  20.3  22.0 999.0 99.0 99.00
2019 02 14 09 36  44  3.7  4.3 99.00 99.00 99.00 999 1014.8  20.4  22.0 999.0 99.0 99.00
2019 02 14 09 42  38  3.0  4.2 99.00 99.00 99.00 999 1014.8  20.6  21.9 999.0 99.0 99.00
2019 02 14 09 48  50  2.7  4.2 99.00 99.00 99.00 999 1014.7  20.5  21.9 999.0 99.0 99.00
2019 02 14 09 54  33  4.2  5.7 99.00 99.00 99.00 999 1014.6  20.8  21.9 999.0 99.0 99.00
2019 02 14 10 00   7  4.7  5.9 99.00 99.00 99.00 999 1014.6  20.9  21.9 999.0 99.0 99.00
2019 02 14 10 06 324  5.2  6.8 99.00 99.00 99.00 999 1014.6  19.8  21.9 999.0 99.0 99.00
2019 02 14 10 12 352  3.6  4.6 99.00 99.00 99.00 999 1014.6  19.2  21.8 999.0 99.0 99.00
2019 02 14 10 18 299  3.4  5.3 99.00 99.00 99.00 999 1014.4  19.1  21.8 999.0 99.0 99.00
2019 02 14 10 24 357  1.2  3.4 99.00 99.00 99.00 999 1014.4  19.4  21.8 999.0 99.0 99.00
2019 02 14 10 30  38  6.7  8.8 99.00 99.00 99.00 999 1014.4  20.5  21.8 999.0 99.0 99.00
2019 02 14 10 36 360 10.5 12.8 99.00 99.00 99.00 999 1014.2  19.4  21.8 999.0 99.0 99.00
2019 02 14 10 42 341  9.4 13.1 99.00 99.00 99.00 999 1014.3  19.3  21.8 999.0 99.0 99.00
2019 02 14 10 48 321 10.3 14.0 99.00 99.00 99.00 999 1014.4  17.9  21.7 999.0 99.0 99.00
2019 02 14 10 54 328  5.2 11.2 99.00 99.00 99.00 999 1014.5  18.1  21.7 999.0 99.0 99.00
2019 02 14 11 00 104  4.2  9.1 99.00 99.00 99.00 999 1014.7  18.7  21.7 999.0 99.0 99.00
2019 02 14 11 06 102  1.5  6.5 99.00 99.00 99.00 999 1014.7  18.2  21.7 999.0 99.0 99.00
2019 02 14 11 12  98  2.3  4.1 99.00 99.00 99.00 999 1014.8  18.1  21.7 999.0 99.0 99.00
2019 02 14 11 18 105  2.3  4.7 99.00 99.00 99.00 999 1014.9  18.2  21.7 999.0 99.0 99.00
2019 02 14 11 24 204  2.2  3.9 99.00 99.00 99.00 999 1014.9  17.3  21.7 999.0 99.0 99.00
2019 02 14 11 30 203  1.5  3.1 99.00 99.00 99.00 999 1014.8  16.8  21.7 999.0 99.0 99.00
2019 02 14 11 36 189  3.0  5.0 99.00 99.00 99.00 999 1014.8  16.6  21.7 999.0 99.0 99.00
2019 02 14 11 42 189  3.4  5.8 99.00 99.00 99.00 999 1014.9  16.4  21.7 999.0 99.0 99.00
2019 02 14 11 48 171  2.8  6.3 99.00 99.00 99.00 999 1014.9  16.4  21.7 999.0 99.0 99.00
2019 02 14 11 54 178  1.6  4.2 99.00 99.00 99.00 999 1014.8  16.5  21.7 999.0 99.0 99.00
2019 02 14 12 00 193  2.2  3.8 99.00 99.00 99.00 999 1014.7  16.1  21.7 999.0 99.0 99.00
2019 02 14 12 06 211  1.5  3.5 99.00 99.00 99.00 999 1014.6  16.1  21.7 999.0 99.0 99.00
2019 02 14 12 12 206  1.1  2.6 99.00 99.00 99.00 999 1014.4  16.1  21.6 999.0 99.0 99.00
2019 02 14 12 18 233  0.9  1.6 99.00 99.00 99.00 999 1014.3  16.3  21.6 999.0 99.0 99.00
2019 02 14 12 24 249  0.8  1.9 99.00 99.00 99.00 999 1014.3  16.4  21.6 999.0 99.0 99.00
2019 02 14 12 30 254  1.2  1.7 99.00 99.00 99.00 999 1014.2  16.5  21.6 999.0 99.0 99.00
2019 02 14 12 36 264  1.3  2.6 99.00 99.00 99.00 999 1014.2  16.7  21.6 999.0 99.0 99.00
2019 02 14 12 42 329  7.9  9.6 99.00 99.00 99.00 999 1014.5  16.5  21.6 999.0 99.0 99.00
2019 02 14 12 48 312 12.4 15.5 99.00 99.00 99.00 999 1014.4  17.4  21.6 999.0 99.0 99.00
2019 02 14 12 54 306 10.4 12.9 99.00 99.00 99.00 999 1014.4  17.0  21.6 999.0 99.0 99.00
2019 02 14 13 00 292  6.4 11.5 99.00 99.00 99.00 999 1014.5  16.4  21.6 999.0 99.0 99.00
2019 02 14 13 06 286  5.8 10.1 99.00 99.00 99.00 999 1014.4  16.3  21.6 999.0 99.0 99.00
2019 02 14 13 12 289  5.6  8.9 99.00 99.00 99.00 999 1014.3  16.5  21.6 999.0 99.0 99.00
2019 02 14 13 18 297  9.1 11.1 99.00 99.00 99.00 999 1014.2  17.0  21.6 999.0 99.0 99.00
2019 02 14 13 24 291  8.9 11.2 99.00 99.00 99.00 999 1014.2  17.0 999.0 999.0 99.0 99.00
2019 02 14 13 30 294  8.0 12.1 99.00 99.00 99.00 999 1014.2  17.0 999.0 999.0 99.0 99.00
2019 02 14 13 36 294  7.3 10.8 99.00 99.00 99.00 999 1014.3  16.8 999.0 999.0 99.0 99.00
2019 02 14 13 42 284  3.8  6.9 99.00 99.00 99.00 999 1014.1  16.2 999.0 999.0 99.0 99.00
2019 02 14 13 48 265  1.9  5.6 99.00 99.00 99.00 999 1014.0  16.2 999.0 999.0 99.0 99.00
2019 02 14 13 54 253  1.6  3.3 99.00 99.00 99.00 999 1013.9  15.8 999.0 999.0 99.0 99.00
2019 02 14 14 00 172  1.3  2.4 99.00 99.00 99.00 999 1014.0  15.8 999.0 999.0 99.0 99.00
2019 02 14 14 06 190  1.3  3.0 99.00 99.00 99.00 999 1014.0  15.7 999.0 999.0 99.0 99.00
2019 02 14 14 12  71  0.6  1.6 99.00 99.00 99.00 999 1014.3  15.9 999.0 999.0 99.0 99.00
2019 02 14 14 18 189  1.0  1.4 99.00 99.00 99.00 999 1014.4  16.0 999.0 999.0 99.0 99.00
2019 02 14 14 24 283  1.9  2.8 99.00 99.00 99.00 999 1013.9  16.0 999.0 999.0 99.0 99.00
2019 02 14 14 30 251  1.5  3.2 99.00 99.00 99.00 999 1013.9  16.0 999.0 999.0 99.0 99.00
2019 02 14 14 36 275  1.7  3.5 99.00 99.00 99.00 999 1013.9  16.3 999.0 999.0 99.0 99.00
2019 02 14 14 42 286  3.7  5.3 99.00 99.00 99.00 999 1014.0  16.3 999.0 999.0 99.0 99.00
2019 02 14 14 48 295  5.7  7.1 99.00 99.00 99.00 999 1013.9  15.8 999.0 999.0 99.0 99.00
2019 02 14 14 54 302  6.4  8.0 99.00 99.00 99.00 999 1014.0  16.1 999.0 999.0 99.0 99.00
2019 02 14 15 00 302  5.9  8.4 99.00 99.00 99.00 999 1013.9  16.4 999.0 999.0 99.0 99.00
2019 02 14 15 06 292  5.9  8.0 99.00 99.00 99.00 999 1013.7  16.0 999.0 999.0 99.0 99.00
2019 02 14 15 12 294  4.7  7.0 99.00 99.00 99.00 999 1013.8  16.0 999.0 999.0 99.0 99.00
2019 02 14 15 18 295  3.9  5.9 99.00 99.00 99.00 999 1014.0  16.1 999.0 999.0 99.0 99.00
2019 02 14 15 24 313  5.0  5.7 99.00 99.00 99.00 999 1014.2  16.9 999.0 999.0 99.0 99.00
2019 02 14 15 30 319  9.1 10.5 99.00 99.00 99.00 999 1014.2  17.3 999.0 999.0 99.0 99.00
2019 02 14 15 36 323  8.7 10.5 99.00 99.00 99.00 999 1014.2  17.9 999.0 999.0 99.0 99.00
2019 02 14 15 42 334  8.6  9.9 99.00 99.00 99.00 999 1014.2  17.8 999.0 999.0 99.0 99.00
2019 02 14 15 48 334  7.7  9.8 99.00 99.00 99.00 999 1014.5  17.6 999.0 999.0 99.0 99.00
2019 02 14 15 54 332  6.5  8.9 99.00 99.00 99.00 999 1014.8  17.1 999.0 999.0 99.0 99.00
2019 02 14 16 00 338  4.7  6.8 99.00 99.00 99.00 999 1015.1  17.1 999.0 999.0 99.0 99.00
2019 02 14 16 06 295  1.5  5.4 99.00 99.00 99.00 999 1014.9  16.4 999.0 999.0 99.0 99.00
2019 02 14 16 12 321  2.7  3.8 99.00 99.00 99.00 999 1015.1  16.6 999.0 999.0 99.0 99.00
2019 02 14 16 18 291  4.4  5.7 99.00 99.00 99.00 999 1015.2  16.0 999.0 999.0 99.0 99.00
2019 02 14 16 24 287  3.1  4.9 99.00 99.00 99.00 999 1015.4  16.1 999.0 999.0 99.0 99.00
2019 02 14 16 30 276  1.6  3.5 99.00 99.00 99.00 999 1015.4  16.1 999.0 999.0 99.0 99.00
2019 02 14 16 36 279  1.4  3.2 99.00 99.00 99.00 999 1015.5  16.1 999.0 999.0 99.0 99.00
2019 02 14 16 42 268  1.4  2.5 99.00 99.00 99.00 999 1015.6  16.0 999.0 999.0 99.0 99.00
2019 02 14 16 48 283  1.0  2.4 99.00 99.00 99.00 999 1015.6  15.8 999.0 999.0 99.0 99.00
2019 02 14 16 54 277  2.4  3.5 99.00 99.00 99.00 999 1015.5  15.9 999.0 999.0 99.0 99.00
2019 02 14 17 00 271  1.8  3.4 99.00 99.00 99.00 999 1015.5  16.0 999.0 999.0 99.0 99.00
2019 02 14 17 06 260  1.4  3.6 99.00 99.00 99.00 999 1015.4  16.0 999.0 999.0 99.0 99.00
2019 02 14 17 12 299  2.2  5.2 99.00 99.00 99.00 999 1015.5  16.4 999.0 999.0 99.0 99.00
2019 02 14 17 18 323  3.5  4.7 99.00 99.00 99.00 999 1015.5  16.8 999.0 999.0 99.0 99.00
2019 02 14 17 24 306  5.2  6.4 99.00 99.00 99.00 999 1015.7  16.9 999.0 999.0 99.0 99.00
2019 02 14 17 30 294  5.2  6.6 99.00 99.00 99.00 999 1015.7  16.4 999.0 999.0 99.0 99.00
2019 02 14 17 36 287  4.0  6.3 99.00 99.00 99.00 999 1015.7  16.3 999.0 999.0 99.0 99.00
2019 02 14 17 42 295  4.1  6.9 99.00 99.00 99.00 999 1015.8  16.4 999.0 999.0 99.0 99.00
2019 02 14 17 48 290  2.9  5.1 99.00 99.00 99.00 999 1015.8  16.4 999.0 999.0 99.0 99.00
2019 02 14 17 54 280  1.6  3.7 99.00 99.00 99.00 999 1015.9  16.4 999.0 999.0 99.0 99.00
2019 02 14 18 00 276  1.8  2.9 99.00 99.00 99.00 999 1015.9  16.4  21.3 999.0 99.0 99.00
2019 02 14 18 06 275  2.3  3.3 99.00 99.00 99.00 999 1015.9  16.3 999.0 999.0 99.0 99.00
2019 02 14 18 12 300  3.2  4.1 99.00 99.00 99.00 999 1016.2  16.7 999.0 999.0 99.0 99.00
2019 02 14 18 18 311  4.7  6.3 99.00 99.00 99.00 999 1016.1  17.2 999.0 999.0 99.0 99.00
2019 02 14 18 24 331  4.8  6.2 99.00 99.00 99.00 999 1016.1  17.7 999.0 999.0 99.0 99.00
2019 02 14 18 30 304  4.1  5.7 99.00 99.00 99.00 999 1016.0  17.6 999.0 999.0 99.0 99.00
2019 02 14 18 36  71  7.4 10.4 99.00 99.00 99.00 999 1016.3  18.5 999.0 999.0 99.0 99.00
2019 02 14 18 42  82  6.9 11.4 99.00 99.00 99.00 999 1016.4  17.8 999.0 999.0 99.0 99.00
2019 02 14 18 48  74  8.2 10.2 99.00 99.00 99.00 999 1016.4  18.0 999.0 999.0 99.0 99.00
2019 02 14 18 54  77  6.1  8.7 99.00 99.00 99.00 999 1016.5  18.3 999.0 999.0 99.0 99.00
2019 02 14 19 06  72  6.0  7.3 99.00 99.00 99.00 999 1016.7  18.4 999.0 999.0 99.0 99.00
2019 02 14 19 12  69  3.5  7.2 99.00 99.00 99.00 999 1016.8  18.4 999.0 999.0 99.0 99.00
2019 02 14 19 18  73  5.3  6.3 99.00 99.00 99.00 999 1016.9  18.4 999.0 999.0 99.0 99.00
2019 02 14 19 24  74  3.5  5.9 99.00 99.00 99.00 999 1016.8  18.4 999.0 999.0 99.0 99.00
2019 02 14 19 30  88  1.7  4.8 99.00 99.00 99.00 999 1016.6  18.6 999.0 999.0 99.0 99.00
