"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"544",4.34344615530752,"2183","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"545",-3.17107163311279,"2023","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"546",-3.55096741732919,"1490","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"547",1.25860807721614,"2995","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"548",2.32950187793465,"1222","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"549",-9.03421157729901,"1600","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"550",-1.76493137589658,"1481","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"551",-9.38795683535387,"1215","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"552",-3.85813394578821,"1208","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"553",-8.53238565471149,"1586","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"554",-5.0608292880612,"1326","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"555",-6.32369766752775,"1216","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"556",5.78828041507421,"1997","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"557",-7.2724383220443,"1317","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"558",-8.1270029910544,"2391","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"559",-8.74649577299409,"1428","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"560",-8.1688897822095,"1196","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"561",0.697578294325713,"1737","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"562",-0.727665979842103,"1454","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"563",-2.58824297395671,"2397","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"564",-2.31048324896789,"2192","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"565",1.98462601819185,"1425","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"566",6.7406258341508,"1323","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"567",8.63045605893071,"1063","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"568",1.60954913005331,"1327","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"569",8.23390290986988,"1338","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"570",6.74088423849149,"2985","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"571",8.76411927387751,"1328","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"572",2.68507834016045,"2306","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"573",-0.229065592611757,"1447","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"574",6.38961077154072,"1321","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"575",7.04823784793907,"1587","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"576",7.63700590578134,"1645","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"577",8.332124304668,"2005","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"578",5.44296325379076,"1730","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"579",-3.92290004271675,"1277","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"580",-7.17773488912806,"1442","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"581",8.26485151889597,"1286","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"582",6.17455007088883,"1341","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"583",4.9095739325874,"2998","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"584",0.490706649454223,"2204","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"585",4.36913748685311,"2750","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"586",-0.0909394016291044,"1114","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"587",-6.6770786916425,"1060","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"588",-5.18283107876967,"2156","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"589",-3.26847906896628,"2739","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"590",-2.27375245368182,"1999","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"591",-5.31687971147858,"1707","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"592",-8.6654953142978,"2855","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"593",-9.15332732481793,"1570","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"594",-7.38188250862992,"2180","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"595",-6.35941405043963,"2866","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"596",-0.541278398847131,"2733","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"597",-1.05447526575645,"2169","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"598",-7.10647259407092,"2552","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"599",-7.25340495505588,"1769","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"600",-7.27066063521943,"1090","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"601",-1.32917556870282,"1270","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"602",-3.12202115771902,"2528","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"603",-6.13875986535426,"1579","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"604",-5.29568090492366,"2988","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"605",-3.87858440785091,"2511","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"606",10.5715364001105,"1229","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"607",9.91093792843337,"1236","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"608",5.11490121363669,"1736","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"609",6.44254246672724,"1121","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"610",9.34766153350281,"1258","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"611",7.82382711166681,"2871","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"612",10.2025530212805,"1157","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"613",8.0771631033335,"2212","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"614",9.53269287567993,"1302","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"615",8.77931114543493,"1775","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"616",3.55867911097465,"1084","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"617",8.40546870036797,"1169","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"618",3.38068087202756,"2172","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"619",7.71765460721938,"1308","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"620",1.13528128899816,"1243","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"621",1.03129039430443,"1772","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"622",3.94268099683607,"2393","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"623",9.48457124291131,"1426","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"624",2.28722961425798,"1595","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"625",4.97949354300693,"2153","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"626",4.14579434883745,"1609","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"627",2.33073868691028,"1119","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"628",0.208188375414029,"2388","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"629",-4.37954492258237,"1676","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"630",-8.56923435560938,"1588","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"631",-7.37729473054193,"1319","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"632",0.969575335657063,"1622","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"633",-5.97436577592093,"1583","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"634",-8.55504016250606,"2864","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"635",-6.18149317960836,"1998","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"636",-6.88749345869781,"1181","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"637",2.08849746176205,"1296","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"638",-6.38335569997953,"1068","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"639",-4.59925339621573,"1212","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"640",-5.76853771729394,"1297","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"641",-5.37396977530658,"1651","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"642",6.74059089113011,"1592","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"643",-4.90443254063836,"1103","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"644",-4.28953591664997,"1044","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"645",-3.49302864720668,"2191","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"646",-6.27052983052266,"1115","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"647",10.0091348574986,"1598","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"648",8.66602273390219,"2999","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"649",6.19255930004416,"1307","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"650",4.04574838117599,"2025","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"651",5.48832037310117,"1744","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"652",6.10680428645233,"2019","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"653",9.29789467648899,"1303","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"654",-2.91131141862645,"1475","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"655",5.36188598380748,"1239","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"656",-1.46821593018527,"2534","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"657",5.17932387176931,"2756","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"658",-2.16108551933437,"1256","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"659",9.33354277233368,"1565","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"660",0.27254867621052,"1294","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"661",9.55760032497146,"1738","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"662",7.72724396349134,"1710","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"663",3.29526514732961,"1418","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"664",1.74827469131415,"1262","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"665",-5.36307172412006,"2058","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"666",0.611926902134605,"1713","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"667",3.62274904047728,"2878","Time2","High","M. capitata","Time2 High M. capitata","High M. capitata"
"668",1.82629037096718,"1240","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"669",-4.05642313485774,"2076","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"670",-8.11889083370862,"1232","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"671",-1.98228971784996,"2981","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"672",-3.84301486112747,"1751","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"673",-4.66085924850092,"1098","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"674",-0.468967757603774,"1580","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"675",-5.49146266442178,"1268","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"676",-8.49069422012625,"1168","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"677",2.12676140711061,"2409","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"678",-3.36578898388354,"1594","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"679",-3.1951008389824,"1605","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"680",-5.40690740617949,"2001","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"681",-6.05647537336423,"1269","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"682",-6.58735658536649,"1702","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"683",-0.296793621107185,"1421","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"684",-5.35192816712265,"1599","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"685",-1.58986360328677,"1640","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"686",-2.15269094781572,"2744","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"687",-4.60441328657278,"2022","Time2","High","P. acuta","Time2 High P. acuta","High P. acuta"
"688",6.33593227518742,"1753","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"689",9.71863538405499,"1052","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"690",4.88118603785125,"2996","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"691",3.85373215068414,"1625","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"692",2.16508190821583,"2210","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"693",8.2163563746234,"1210","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"694",2.50283280031045,"1558","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"695",-4.49948045450781,"1427","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"696",3.34960404289653,"1076","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"697",1.90662747648233,"1604","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"698",4.77790598407951,"1633","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"699",3.38647982463762,"1161","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"700",-6.06991205359953,"2413","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"701",4.53738154153225,"1331","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"702",-4.16401657862187,"1462","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"703",4.88420138066203,"2565","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"704",-1.75821588651918,"2874","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"705",-4.08538285122915,"2741","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"706",-1.94012183096202,"1284","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"707",-1.60084468345421,"1603","Time2","Ambient","M. capitata","Time2 Ambient M. capitata","Ambient M. capitata"
"708",5.9432896165675,"1449","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"709",-2.82411456600559,"1156","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"710",-6.81288394270056,"1047","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"711",-6.44869175907749,"1556","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"712",1.60826145687667,"1299","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"713",-0.665754395247796,"1577","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"714",-6.64088539061013,"2072","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"715",-9.2647390063569,"1230","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"716",-6.94165800862475,"1445","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"717",-3.88257196071363,"1632","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"718",-4.54986075517867,"3001","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"719",-8.23233162539511,"2854","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"720",-7.86896378618513,"1482","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"721",-2.5946326433783,"2554","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"722",-2.83329216627507,"1310","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"723",-0.827089162675758,"2088","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"724",-0.777521432530504,"2194","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"725",-0.206321747832726,"2872","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"726",-2.90703314495945,"2532","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"727",-6.01358082906497,"1637","Time2","Ambient","P. acuta","Time2 Ambient P. acuta","Ambient P. acuta"
"728",9.51837776523303,"2392","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"729",7.47188531700087,"2734","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"730",4.09850141568215,"1050","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"731",5.46091798125458,"1048","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"732",7.1474359098783,"1570","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"733",5.47572051483166,"1574","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"734",2.86836846937959,"1093","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"735",1.95733323493562,"1639","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"736",9.55543764775597,"1539","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"737",5.09390330465822,"1740","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"738",3.18079308296575,"1271","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"739",3.93494285664849,"1544","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"740",1.21673621882193,"2555","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"741",6.95584903138009,"2363","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"742",4.27951476155635,"1721","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"743",4.19876198425307,"2530","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"744",6.08568821852833,"2754","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"745",1.40296399555186,"2887","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"746",-1.64811168121909,"1344","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"747",-0.738541121384271,"1213","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"748",-0.793095223297027,"1750","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"749",-1.23133704482656,"1207","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"750",-2.50949974940811,"1278","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"751",-3.35498534420704,"2535","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"752",0.735527124784272,"2010","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"753",-2.93259384600749,"2009","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"754",1.0976628388758,"1654","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"755",-3.46130904254001,"1079","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"756",-3.58683480651293,"1638","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"757",-1.83869419697713,"1106","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"758",2.56888841156893,"1101","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"759",2.39671759757692,"1092","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"760",-3.28973408208461,"3000","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"761",1.87055583098788,"1231","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"762",10.680713292304,"1629","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"763",10.1486108551897,"1773","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"764",8.95238564727639,"1726","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"765",6.47522065558967,"1688","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"766",10.4794851531285,"1591","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"767",8.39998817797668,"2396","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"768",9.35651618060156,"1725","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"769",5.86388856706271,"2411","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"770",6.24944838062094,"2747","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"771",3.79909304172268,"1095","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"772",0.621224890489639,"2740","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"773",6.7137591776719,"2875","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"774",1.01976066387074,"1624","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"775",3.54657454642302,"2183","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"776",1.22176439734524,"1490","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"777",-2.50608383744975,"2995","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"778",4.50097832117901,"1222","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"779",-4.30339348519754,"1600","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"780",-3.71926690362404,"1215","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"781",-2.80901023154236,"1208","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"782",-4.25042873249856,"1586","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"783",-3.74837193264885,"1326","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"784",-0.325582278786996,"1997","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"785",-7.13842225607261,"1317","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"786",-5.82442766607875,"2391","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"787",-6.72196169484462,"1428","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"788",1.03835195387168,"1737","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"789",-0.474818687013509,"1454","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"790",-2.04678719739454,"2397","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"791",-2.81534643116484,"2192","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"792",8.20125248810185,"1323","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"793",6.95303798400503,"1063","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"794",4.53803377302873,"1327","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"795",7.66078114608323,"1338","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"796",8.95332430499694,"1328","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"797",3.35559769744681,"2306","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"798",6.06945119627306,"1447","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"799",8.07493887491046,"1321","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"800",8.76486615716169,"1645","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"801",10.0360286897953,"2005","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"802",8.73460844818987,"1730","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"803",0.0554704003443195,"1277","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"804",9.05329255096625,"1286","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"805",-1.63790232321251,"1341","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"806",8.11924297226301,"2998","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"807",1.11019484791994,"2204","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"808",1.93240677769621,"1114","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"809",-6.52514517875532,"1060","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"810",-5.21000569997764,"2156","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"811",-3.37748820903905,"2739","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"812",-1.67352322963599,"1707","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"813",-8.21552993656065,"2855","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"814",-5.76351163196061,"1570","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"815",-4.88123709102944,"2180","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"816",-2.65316802851383,"2733","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"817",-4.93232089629117,"2169","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"818",-5.11220017289329,"2552","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"819",-4.0590902808102,"1769","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"820",1.2718491009691,"1270","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
